Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Tyler Biadasz,C,58,100%,0,0%,7,24%,1,Cowboys,8.0,2022,114
Zack Martin,G,58,100%,0,0%,7,24%,1,Cowboys,8.0,2022,114
Terence Steele,T,58,100%,0,0%,7,24%,1,Cowboys,8.0,2022,114
Tyler Smith,T,58,100%,0,0%,7,24%,1,Cowboys,8.0,2022,114
Dak Prescott,QB,58,100%,0,0%,0,0%,1,Cowboys,8.0,2022,114
CeeDee Lamb,WR,49,84%,0,0%,0,0%,1,Cowboys,8.0,2022,114
Michael Gallup,WR,49,84%,0,0%,0,0%,1,Cowboys,8.0,2022,114
Connor McGovern,G,46,79%,0,0%,4,14%,1,Cowboys,8.0,2022,114
Dalton Schultz,TE,41,71%,0,0%,0,0%,1,Cowboys,8.0,2022,114
Jake Ferguson,TE,32,55%,0,0%,7,24%,1,Cowboys,8.0,2022,114
Tony Pollard,RB,31,53%,0,0%,0,0%,1,Cowboys,8.0,2022,114
Jalen Tolbert,WR,25,43%,0,0%,0,0%,1,Cowboys,8.0,2022,114
Peyton Hendershot,TE,21,36%,0,0%,14,48%,1,Cowboys,8.0,2022,114
Malik Davis,RB,19,33%,0,0%,15,52%,1,Cowboys,8.0,2022,114
Sean McKeon,TE,14,24%,0,0%,10,35%,1,Cowboys,8.0,2022,114
Jason Peters,T,13,22%,0,0%,0,0%,1,Cowboys,8.0,2022,114
KaVontae Turpin,WR,6,10%,0,0%,9,31%,1,Cowboys,8.0,2022,114
Qadree Ollison,RB,2,3%,0,0%,9,31%,1,Cowboys,8.0,2022,114
Trevon Diggs,CB,0,0%,79,100%,0,0%,1,Cowboys,8.0,2022,114
Jayron Kearse,FS,0,0%,76,96%,0,0%,1,Cowboys,8.0,2022,114
Anthony Brown,CB,0,0%,73,93%,0,0%,1,Cowboys,8.0,2022,114
Leighton Vander Esch,LB,0,0%,69,87%,3,10%,1,Cowboys,8.0,2022,114
Donovan Wilson,SS,0,0%,63,80%,0,0%,1,Cowboys,8.0,2022,114
Micah Parsons,LB,0,0%,57,72%,0,0%,1,Cowboys,8.0,2022,114
DaRon Bland,CB,0,0%,49,62%,11,38%,1,Cowboys,8.0,2022,114
DeMarcus Lawrence,DE,0,0%,48,61%,0,0%,1,Cowboys,8.0,2022,114
Osa Odighizuwa,DT,0,0%,46,58%,3,10%,1,Cowboys,8.0,2022,114
Damone Clark,LB,0,0%,40,51%,17,59%,1,Cowboys,8.0,2022,114
Dante Fowler,LB,0,0%,37,47%,3,10%,1,Cowboys,8.0,2022,114
Israel Mukuamu,SS,0,0%,36,46%,20,69%,1,Cowboys,8.0,2022,114
Johnathan Hankins,NT,0,0%,33,42%,0,0%,1,Cowboys,8.0,2022,114
Dorance Armstrong Jr.,DE,0,0%,31,39%,4,14%,1,Cowboys,8.0,2022,114
Neville Gallimore,DT,0,0%,27,34%,0,0%,1,Cowboys,8.0,2022,114
Anthony Barr,LB,0,0%,25,32%,0,0%,1,Cowboys,8.0,2022,114
Chauncey Golston,DE,0,0%,20,25%,10,35%,1,Cowboys,8.0,2022,114
Quinton Bohanna,DT,0,0%,19,24%,10,35%,1,Cowboys,8.0,2022,114
Carlos Watkins,DE,0,0%,18,23%,0,0%,1,Cowboys,8.0,2022,114
Markquese Bell,FS,0,0%,15,19%,17,59%,1,Cowboys,8.0,2022,114
Kelvin Joseph,CB,0,0%,6,8%,22,76%,1,Cowboys,8.0,2022,114
Luke Gifford,LB,0,0%,1,1%,22,76%,1,Cowboys,8.0,2022,114
Nahshon Wright,CB,0,0%,0,0%,20,69%,1,Cowboys,8.0,2022,114
C.J. Goodwin,CB,0,0%,0,0%,17,59%,1,Cowboys,8.0,2022,114
Brett Maher,K,0,0%,0,0%,15,52%,1,Cowboys,8.0,2022,114
Matt Overton,LS,0,0%,0,0%,9,31%,1,Cowboys,8.0,2022,114
Bryan Anger,P,0,0%,0,0%,9,31%,1,Cowboys,8.0,2022,114
Josh Ball,T,0,0%,0,0%,7,24%,1,Cowboys,8.0,2022,114
Dakoda Shepley,C,0,0%,0,0%,3,10%,1,Cowboys,8.0,2022,114
