Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Oday Aboushi,G,58,100%,0,0%,2,8%,1,Rams,8.0,2022,119
Alaric Jackson,T,58,100%,0,0%,2,8%,1,Rams,8.0,2022,119
Rob Havenstein,T,58,100%,0,0%,2,8%,1,Rams,8.0,2022,119
Bobby Evans,G,58,100%,0,0%,2,8%,1,Rams,8.0,2022,119
Brian Allen,C,58,100%,0,0%,0,0%,1,Rams,8.0,2022,119
Matthew Stafford,QB,58,100%,0,0%,0,0%,1,Rams,8.0,2022,119
Cooper Kupp,WR,55,95%,0,0%,0,0%,1,Rams,8.0,2022,119
Allen Robinson,WR,54,93%,0,0%,0,0%,1,Rams,8.0,2022,119
Tyler Higbee,TE,40,69%,0,0%,0,0%,1,Rams,8.0,2022,119
Ben Skowronek,WR,36,62%,0,0%,9,38%,1,Rams,8.0,2022,119
Van Jefferson,WR,31,53%,0,0%,0,0%,1,Rams,8.0,2022,119
Darrell Henderson,RB,24,41%,0,0%,0,0%,1,Rams,8.0,2022,119
Ronnie Rivers,RB,21,36%,0,0%,0,0%,1,Rams,8.0,2022,119
Malcolm Brown,RB,13,22%,0,0%,11,46%,1,Rams,8.0,2022,119
Brycen Hopkins,TE,10,17%,0,0%,1,4%,1,Rams,8.0,2022,119
Brandon Powell,WR,3,5%,0,0%,14,58%,1,Rams,8.0,2022,119
Ty Nsekhe,T,2,3%,0,0%,2,8%,1,Rams,8.0,2022,119
Michael Hoecht,DT,1,2%,0,0%,24,100%,1,Rams,8.0,2022,119
Jalen Ramsey,CB,0,0%,53,100%,8,33%,1,Rams,8.0,2022,119
Bobby Wagner,LB,0,0%,53,100%,7,29%,1,Rams,8.0,2022,119
Nick Scott,SS,0,0%,53,100%,5,21%,1,Rams,8.0,2022,119
Aaron Donald,DT,0,0%,53,100%,5,21%,1,Rams,8.0,2022,119
Taylor Rapp,FS,0,0%,53,100%,3,13%,1,Rams,8.0,2022,119
Derion Kendrick,CB,0,0%,53,100%,0,0%,1,Rams,8.0,2022,119
Ernest Jones,LB,0,0%,48,91%,5,21%,1,Rams,8.0,2022,119
Leonard Floyd,LB,0,0%,44,83%,0,0%,1,Rams,8.0,2022,119
A'Shawn Robinson,DT,0,0%,41,77%,7,29%,1,Rams,8.0,2022,119
Justin Hollins,LB,0,0%,33,62%,7,29%,1,Rams,8.0,2022,119
Greg Gaines,NT,0,0%,31,58%,0,0%,1,Rams,8.0,2022,119
Terrell Lewis,LB,0,0%,22,42%,0,0%,1,Rams,8.0,2022,119
Troy Hill,CB,0,0%,22,42%,0,0%,1,Rams,8.0,2022,119
Marquise Copeland,DT,0,0%,21,40%,7,29%,1,Rams,8.0,2022,119
David Long,CB,0,0%,3,6%,0,0%,1,Rams,8.0,2022,119
Christian Rozeboom,LB,0,0%,0,0%,22,92%,1,Rams,8.0,2022,119
Robert Rochell,CB,0,0%,0,0%,21,88%,1,Rams,8.0,2022,119
Jake Gervase,LB,0,0%,0,0%,17,71%,1,Rams,8.0,2022,119
Russ Yeast,FS,0,0%,0,0%,15,63%,1,Rams,8.0,2022,119
Jake Hummel,LB,0,0%,0,0%,15,63%,1,Rams,8.0,2022,119
Cobie Durant,CB,0,0%,0,0%,11,46%,1,Rams,8.0,2022,119
Terrell Burgess,FS,0,0%,0,0%,10,42%,1,Rams,8.0,2022,119
Jonah Williams,DT,0,0%,0,0%,9,38%,1,Rams,8.0,2022,119
Riley Dixon,P,0,0%,0,0%,7,29%,1,Rams,8.0,2022,119
Matthew Orzech,LS,0,0%,0,0%,7,29%,1,Rams,8.0,2022,119
Matt Gay,K,0,0%,0,0%,5,21%,1,Rams,8.0,2022,119
Chandler Brewer,T,0,0%,0,0%,2,8%,1,Rams,8.0,2022,119
