Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Rock Ya-Sin,LVR,0,9,6,66.7%,51.0,8.5,5.7,0.0,81.2,4.6,25.0,26.0,0,0,0,0.0,0,6,0,0.0%,8.0,2022,116
Divine Deablo,LVR,0,6,6,100.0%,50.0,8.3,8.3,1.0,141.0,2.3,14.0,36.0,3,0,0,0.0,0,14,0,0.0%,8.0,2022,116
Anthony Averett,LVR,0,6,5,83.3%,65.0,13.0,10.8,0.0,111.8,8.7,52.0,13.0,0,0,0,0.0,0,8,0,0.0%,8.0,2022,116
Denzel Perryman,LVR,0,5,3,60.0%,20.0,6.7,4.0,0.0,68.7,0.4,4.0,16.0,1,0,0,0.0,0,8,0,0.0%,8.0,2022,116
Amik Robertson,LVR,0,2,2,100.0%,21.0,10.5,10.5,0.0,110.4,6.5,13.0,8.0,1,0,0,0.0,0,2,0,0.0%,8.0,2022,116
Duron Harmon,LVR,0,2,2,100.0%,42.0,21.0,21.0,1.0,158.3,2.0,4.0,38.0,1,0,0,0.0,0,4,0,0.0%,8.0,2022,116
Tre'von Moehrig,LVR,0,2,1,50.0%,1.0,1.0,0.5,0.0,56.2,9.0,-2.0,3.0,0,0,0,0.0,0,3,0,0.0%,8.0,2022,116
Blake Martinez,LVR,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,3.0,3.0,5.0,0,0,0,0.0,0,4,0,0.0%,8.0,2022,116
Malcolm Koonce,LVR,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-3.0,-3.0,5.0,0,0,0,0.0,0,1,0,0.0%,8.0,2022,116
Johnathan Abram,LVR,0,1,0,0.0%,,,0.0,,39.6,19.0,,,0,0,0,0.0,0,2,0,0.0%,8.0,2022,116
Pete Werner,NOR,0,9,7,77.8%,55.0,7.9,6.1,0.0,92.1,1.7,11.0,44.0,0,0,0,0.0,0,11,0,0.0%,8.0,2022,116
Paulson Adebo,NOR,0,8,6,75.0%,55.0,9.2,6.9,0.0,93.2,11.5,31.0,24.0,0,0,0,0.0,0,8,0,0.0%,8.0,2022,116
Alontae Taylor,NOR,0,9,3,33.3%,40.0,13.3,4.4,0.0,48.4,15.7,25.0,15.0,0,0,0,0.0,0,3,0,0.0%,8.0,2022,116
Tyrann Mathieu,NOR,1,3,2,66.7%,20.0,10.0,6.7,0.0,45.8,7.0,6.0,14.0,1,0,1,0.0,1,4,0,0.0%,8.0,2022,116
Chris Harris Jr.,NOR,0,3,2,66.7%,0.0,0.0,0.0,0.0,70.1,0.3,-5.0,5.0,4,0,0,0.0,0,2,0,0.0%,8.0,2022,116
Demario Davis,NOR,0,3,2,66.7%,3.0,1.5,1.0,0.0,70.1,4.3,-2.0,5.0,1,0,0,0.0,0,3,0,0.0%,8.0,2022,116
Cameron Jordan,NOR,0,1,1,100.0%,-3.0,-3.0,-3.0,0.0,79.2,-6.0,-6.0,3.0,0,0,1,0.5,2,2,0,0.0%,8.0,2022,116
Payton Turner,NOR,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-2.0,-2.0,5.0,0,0,0,2.0,2,4,0,0.0%,8.0,2022,116
David Onyemata,NOR,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-2.0,-2.0,5.0,0,0,0,1.0,1,3,0,0.0%,8.0,2022,116
Kaden Elliss,NOR,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,4.0,4.0,7.0,0,0,1,0.0,1,1,0,0.0%,8.0,2022,116
Marcus Maye,NOR,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,2.0,2.0,7.0,0,0,0,0.0,0,1,0,0.0%,8.0,2022,116
Marcus Davenport,NOR,0,1,1,100.0%,-3.0,-3.0,-3.0,0.0,79.2,-8.0,-8.0,5.0,0,0,0,0.0,0,2,0,0.0%,8.0,2022,116
Tanoh Kpassagnon,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,8.0,2022,116
Kentavius Street,NOR,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,8.0,2022,116
Justin Evans,NOR,0,2,0,0.0%,,,0.0,,39.6,22.5,,,0,0,0,0.0,0,0,0,,8.0,2022,116
