Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Justin Fields,CHI,8,60,1,15,8.0,2022,114
Trevor Siemian,CHI,0,0,0,0,8.0,2022,114
Khalil Herbert,CHI,16,99,1,36,8.0,2022,114
David Montgomery,CHI,15,53,0,10,8.0,2022,114
Velus Jones Jr.,CHI,2,33,0,18,8.0,2022,114
Darnell Mooney,CHI,0,0,0,0,8.0,2022,114
N'Keal Harry,CHI,0,0,0,0,8.0,2022,114
Dante Pettis,CHI,0,0,0,0,8.0,2022,114
Cole Kmet,CHI,0,0,0,0,8.0,2022,114
Equanimeous St. Brown,CHI,0,0,0,0,8.0,2022,114
Trestan Ebner,CHI,2,-5,0,3,8.0,2022,114
Dak Prescott,DAL,5,34,1,25,8.0,2022,114
Tony Pollard,DAL,14,131,3,54,8.0,2022,114
Malik Davis,DAL,8,23,0,8,8.0,2022,114
KaVontae Turpin,DAL,1,11,0,11,8.0,2022,114
CeeDee Lamb,DAL,1,1,0,1,8.0,2022,114
Dalton Schultz,DAL,0,0,0,0,8.0,2022,114
Michael Gallup,DAL,0,0,0,0,8.0,2022,114
Peyton Hendershot,DAL,0,0,0,0,8.0,2022,114
Jake Ferguson,DAL,0,0,0,0,8.0,2022,114
