Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bengals,-19.0,-3.49,-5.37,1.88,-8.69,-15.92,-11.04,-3.74,8.0,-2.71,-3.14,2.49,0.31,0.97,-3.34,8.0,2022,123
Browns,19.0,15.92,11.04,3.74,-8.0,3.49,5.37,-1.88,8.69,2.71,-2.49,3.14,-0.97,-0.31,3.34,8.0,2022,123
