Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Taylor Heinicke,WAS,23,31,279,1,1,2,13,42,98.7,8.0,2022,120
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,8.0,2022,120
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,8.0,2022,120
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,8.0,2022,120
J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,8.0,2022,120
Cam Sims,WAS,0,0,0,0,0,0,0,0,,8.0,2022,120
Armani Rogers,WAS,0,0,0,0,0,0,0,0,,8.0,2022,120
John Bates,WAS,0,0,0,0,0,0,0,0,,8.0,2022,120
Dax Milne,WAS,0,0,0,0,0,0,0,0,,8.0,2022,120
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,8.0,2022,120
Sam Ehlinger,IND,17,23,201,0,0,2,12,47,100.1,8.0,2022,120
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,8.0,2022,120
Parris Campbell,IND,0,0,0,0,0,0,0,0,,8.0,2022,120
Nyheim Hines,IND,0,0,0,0,0,0,0,0,,8.0,2022,120
Alec Pierce,IND,0,0,0,0,0,0,0,0,,8.0,2022,120
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,8.0,2022,120
Kylen Granson,IND,0,0,0,0,0,0,0,0,,8.0,2022,120
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,8.0,2022,120
Deon Jackson,IND,0,0,0,0,0,0,0,0,,8.0,2022,120
