#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:18,CHI 25,3,1:47,0,Punt,0,Bears,8.0,2022,114
2,1,5:19,CHI 25,12,6:38,75,Touchdown,0,Bears,8.0,2022,114
3,2,10:50,CHI 25,3,1:27,-10,Punt,0,Bears,8.0,2022,114
4,2,6:48,CHI 25,12,6:08,75,Touchdown,0,Bears,8.0,2022,114
5,2,0:28,DAL 24,4,0:28,6,Field Goal,0,Bears,8.0,2022,114
6,3,15:00,CHI 25,3,1:48,7,Punt,0,Bears,8.0,2022,114
7,3,12:01,CHI 38,5,2:19,62,Touchdown,0,Bears,8.0,2022,114
8,3,6:51,CHI 25,3,1:51,7,Fumble,0,Bears,8.0,2022,114
9,3,5:00,CHI 25,13,6:20,75,Touchdown,0,Bears,8.0,2022,114
10,4,10:35,CHI 24,11,5:23,60,Downs,0,Bears,8.0,2022,114
11,4,3:17,CHI 20,3,1:55,0,Punt,0,Bears,8.0,2022,114
