Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Eagles,22.0,23.31,16.64,6.67,0.0,4.96,14.95,-9.29,8.02,-2.01,-3.65,3.82,1.62,-2.69,-1.11,8.0,2022,112
Steelers,-22.0,-4.96,-14.95,9.29,-8.02,-23.31,-16.64,-6.67,0.0,2.01,-3.82,3.65,2.69,-1.62,1.11,8.0,2022,112
