Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Raheem Mostert,MIA,14,64,0,4.0,52,3.7,12,0.9,0,,8.0,2022,111
Tua Tagovailoa,MIA,5,19,0,1.0,19,3.8,0,0.0,0,,8.0,2022,111
Chase Edmonds,MIA,4,14,0,1.0,14,3.5,0,0.0,0,,8.0,2022,111
Salvon Ahmed,MIA,1,2,0,,2,2.0,0,0.0,0,,8.0,2022,111
Tyreek Hill,MIA,1,7,0,1.0,7,7.0,0,0.0,0,,8.0,2022,111
Alec Ingold,MIA,1,1,1,1.0,0,0.0,1,1.0,0,,8.0,2022,111
Jamaal Williams,DET,10,53,2,5.0,43,4.3,10,1.0,0,,8.0,2022,111
D'Andre Swift,DET,5,6,0,1.0,5,1.0,1,0.2,0,,8.0,2022,111
Craig Reynolds,DET,2,7,0,,7,3.5,0,0.0,0,,8.0,2022,111
Jared Goff,DET,1,3,0,0.0,3,3.0,0,0.0,0,,8.0,2022,111
C.J. Moore,DET,1,13,0,1.0,13,13.0,0,0.0,0,,8.0,2022,111
