Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Taylor Moton,T,80,100%,0,0%,6,17%,0,Panthers,8.0,2022,113
Ikem Ekwonu,T,80,100%,0,0%,6,17%,0,Panthers,8.0,2022,113
Austin Corbett,G,80,100%,0,0%,6,17%,0,Panthers,8.0,2022,113
Brady Christensen,T,80,100%,0,0%,6,17%,0,Panthers,8.0,2022,113
P.J. Walker,QB,80,100%,0,0%,0,0%,0,Panthers,8.0,2022,113
Bradley Bozeman,C,80,100%,0,0%,0,0%,0,Panthers,8.0,2022,113
D.J. Moore,WR,77,96%,0,0%,0,0%,0,Panthers,8.0,2022,113
Terrace Marshall Jr.,WR,74,93%,0,0%,0,0%,0,Panthers,8.0,2022,113
D'Onta Foreman,RB,54,68%,0,0%,0,0%,0,Panthers,8.0,2022,113
Tommy Tremble,TE,46,58%,0,0%,16,46%,0,Panthers,8.0,2022,113
Ian Thomas,TE,44,55%,0,0%,13,37%,0,Panthers,8.0,2022,113
Shi Smith,WR,38,48%,0,0%,4,11%,0,Panthers,8.0,2022,113
Laviska Shenault Jr.,WR,23,29%,0,0%,0,0%,0,Panthers,8.0,2022,113
Spencer Brown,RB,18,23%,0,0%,12,34%,0,Panthers,8.0,2022,113
Stephen Sullivan,TE,9,11%,0,0%,19,54%,0,Panthers,8.0,2022,113
Giovanni Ricci,TE,7,9%,0,0%,22,63%,0,Panthers,8.0,2022,113
Raheem Blackshear,RB,7,9%,0,0%,7,20%,0,Panthers,8.0,2022,113
Cameron Erving,T,3,4%,0,0%,0,0%,0,Panthers,8.0,2022,113
Shaq Thompson,LB,0,0%,67,100%,7,20%,0,Panthers,8.0,2022,113
Xavier Woods,FS,0,0%,67,100%,3,9%,0,Panthers,8.0,2022,113
Jaycee Horn,CB,0,0%,67,100%,0,0%,0,Panthers,8.0,2022,113
Myles Hartsfield,FS,0,0%,65,97%,11,31%,0,Panthers,8.0,2022,113
Brian Burns,DE,0,0%,65,97%,7,20%,0,Panthers,8.0,2022,113
Derrick Brown,DT,0,0%,60,90%,6,17%,0,Panthers,8.0,2022,113
Matthew Ioannidis,DT,0,0%,55,82%,7,20%,0,Panthers,8.0,2022,113
Yetur Gross-Matos,DE,0,0%,52,78%,7,20%,0,Panthers,8.0,2022,113
Frankie Luvu,LB,0,0%,50,75%,0,0%,0,Panthers,8.0,2022,113
Donte Jackson,CB,0,0%,43,64%,0,0%,0,Panthers,8.0,2022,113
C.J. Henderson,CB,0,0%,34,51%,11,31%,0,Panthers,8.0,2022,113
Juston Burris,SS,0,0%,20,30%,7,20%,0,Panthers,8.0,2022,113
Damien Wilson,LB,0,0%,19,28%,18,51%,0,Panthers,8.0,2022,113
Cory Littleton,LB,0,0%,17,25%,23,66%,0,Panthers,8.0,2022,113
Marquis Haynes,DE,0,0%,16,24%,0,0%,0,Panthers,8.0,2022,113
Keith Taylor,CB,0,0%,14,21%,22,63%,0,Panthers,8.0,2022,113
Bravvion Roy,DT,0,0%,10,15%,1,3%,0,Panthers,8.0,2022,113
Marquan McCall,NT,0,0%,9,13%,7,20%,0,Panthers,8.0,2022,113
Sean Chandler,SS,0,0%,5,7%,18,51%,0,Panthers,8.0,2022,113
Amare Barno,DE,0,0%,1,1%,8,23%,0,Panthers,8.0,2022,113
Tae Hayes,CB,0,0%,1,1%,4,11%,0,Panthers,8.0,2022,113
Sam Franklin,SS,0,0%,0,0%,27,77%,0,Panthers,8.0,2022,113
Brandon Smith,LB,0,0%,0,0%,22,63%,0,Panthers,8.0,2022,113
Eddy Piñeiro,K,0,0%,0,0%,14,40%,0,Panthers,8.0,2022,113
J.J. Jansen,LS,0,0%,0,0%,9,26%,0,Panthers,8.0,2022,113
Johnny Hekker,P,0,0%,0,0%,9,26%,0,Panthers,8.0,2022,113
Chandler Wooten,LB,0,0%,0,0%,8,23%,0,Panthers,8.0,2022,113
Cade Mays,G,0,0%,0,0%,6,17%,0,Panthers,8.0,2022,113
Michael Jordan,G,0,0%,0,0%,6,17%,0,Panthers,8.0,2022,113
