Player,Pos,home_team,team,week,year,game_id
Jimmy Garoppolo,QB,0,49ers,8.0,2022,119
Jeff Wilson,RB,0,49ers,8.0,2022,119
Christian McCaffrey,RB,0,49ers,8.0,2022,119
Ray-Ray McCloud,WR,0,49ers,8.0,2022,119
Brandon Aiyuk,WR,0,49ers,8.0,2022,119
George Kittle,TE,0,49ers,8.0,2022,119
Spencer Burford,OL,0,49ers,8.0,2022,119
Jake Brendel,OL,0,49ers,8.0,2022,119
Aaron Banks,OL,0,49ers,8.0,2022,119
Mike McGlinchey,T,0,49ers,8.0,2022,119
Trent Williams,T,0,49ers,8.0,2022,119
Samson Ebukam,DE,0,49ers,8.0,2022,119
Nick Bosa,DE,0,49ers,8.0,2022,119
Kevin Givens,DT,0,49ers,8.0,2022,119
Hassan Ridgeway,DT,0,49ers,8.0,2022,119
Oren Burks,LB,0,49ers,8.0,2022,119
Fred Warner,LB,0,49ers,8.0,2022,119
Charvarius Ward,CB,0,49ers,8.0,2022,119
Deommodore Lenoir,DB,0,49ers,8.0,2022,119
Jimmie Ward,DB,0,49ers,8.0,2022,119
Tashaun Gipson,S,0,49ers,8.0,2022,119
Talanoa Hufanga,S,0,49ers,8.0,2022,119
