Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,0,Bengals,8.0,2022,123
Joe Mixon,RB,0,Bengals,8.0,2022,123
Mike Thomas,WR,0,Bengals,8.0,2022,123
Tyler Boyd,WR,0,Bengals,8.0,2022,123
Tee Higgins,WR,0,Bengals,8.0,2022,123
Hayden Hurst,TE,0,Bengals,8.0,2022,123
Cordell Volson,OL,0,Bengals,8.0,2022,123
Jonah Williams,T,0,Bengals,8.0,2022,123
La'el Collins,T,0,Bengals,8.0,2022,123
Alex Cappa,G,0,Bengals,8.0,2022,123
Ted Karras,C,0,Bengals,8.0,2022,123
Trey Hendrickson,DE,0,Bengals,8.0,2022,123
Sam Hubbard,DE,0,Bengals,8.0,2022,123
B.J. Hill,DT,0,Bengals,8.0,2022,123
Zachary Carter,DT,0,Bengals,8.0,2022,123
Jay Tufele,DT,0,Bengals,8.0,2022,123
Logan Wilson,LB,0,Bengals,8.0,2022,123
Germaine Pratt,LB,0,Bengals,8.0,2022,123
Cam Taylor-Britt,CB,0,Bengals,8.0,2022,123
Chidobe Awuzie,CB,0,Bengals,8.0,2022,123
Vonn Bell,S,0,Bengals,8.0,2022,123
Jessie Bates III,S,0,Bengals,8.0,2022,123
