Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Jerome Baker,MIA,0,5,5,100.0%,31.0,6.2,6.2,1.0,132.1,3.2,16.0,15.0,5,0,0,0.0,0,5,0,0.0%,8.0,2022,111
Kader Kohou,MIA,0,8,5,62.5%,41.0,8.2,5.1,0.0,75.5,11.1,28.0,13.0,0,0,0,0.0,0,6,1,14.3%,8.0,2022,111
Jevon Holland,MIA,0,6,5,83.3%,128.0,25.6,21.3,0.0,118.7,13.5,74.0,54.0,3,0,0,0.0,0,12,0,0.0%,8.0,2022,111
Xavien Howard,MIA,0,6,4,66.7%,48.0,12.0,8.0,0.0,91.0,6.5,32.0,16.0,0,0,0,0.0,0,2,1,33.3%,8.0,2022,111
Jaelan Phillips,MIA,0,3,3,100.0%,15.0,5.0,5.0,0.0,87.5,-0.3,-1.0,16.0,3,0,2,0.0,2,2,1,33.3%,8.0,2022,111
Andrew Van Ginkel,MIA,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,-4.0,-4.0,14.0,2,0,0,0.0,0,0,1,100.0%,8.0,2022,111
Elandon Roberts,MIA,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,7.0,5.0,1.0,1,0,0,0.0,0,8,0,0.0%,8.0,2022,111
Noah Igbinoghene,MIA,0,1,1,100.0%,21.0,21.0,21.0,0.0,118.7,4.0,4.0,17.0,1,0,0,0.0,0,1,0,0.0%,8.0,2022,111
Melvin Ingram,MIA,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,-2.0,-2.0,9.0,1,0,0,0.0,0,1,0,0.0%,8.0,2022,111
John Jenkins,MIA,0,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,0.0,0.0,14.0,0,0,0,0.0,0,2,0,0.0%,8.0,2022,111
Emmanuel Ogbah,MIA,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,8.0,2022,111
Zach Sieler,MIA,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,8.0,2022,111
Verone McKinley,MIA,0,1,0,0.0%,,,0.0,,39.6,8.0,,,1,0,0,0.0,0,1,0,0.0%,8.0,2022,111
Duke Riley,MIA,0,2,0,0.0%,,,0.0,,39.6,5.5,,,1,0,0,0.0,0,3,0,0.0%,8.0,2022,111
Will Harris,DET,0,5,5,100.0%,42.0,8.4,8.4,0.0,101.7,5.4,27.0,15.0,1,0,0,0.0,0,6,0,0.0%,8.0,2022,111
Amani Oruwariye,DET,0,5,5,100.0%,82.0,16.4,16.4,1.0,158.3,14.2,71.0,11.0,0,0,0,0.0,0,8,0,0.0%,8.0,2022,111
Malcolm Rodriguez,DET,0,6,4,66.7%,54.0,13.5,9.0,0.0,95.1,10.3,47.0,7.0,0,0,0,1.0,1,7,0,0.0%,8.0,2022,111
Alex Anzalone,DET,0,4,4,100.0%,59.0,14.8,14.8,0.0,118.7,13.8,55.0,4.0,2,0,0,0.0,0,7,0,0.0%,8.0,2022,111
AJ Parker,DET,0,6,4,66.7%,84.0,21.0,14.0,1.0,149.3,18.3,64.0,20.0,0,0,0,0.0,0,3,0,0.0%,8.0,2022,111
Juju Hughes,DET,0,5,3,60.0%,12.0,4.0,2.4,1.0,104.2,14.0,9.0,3.0,3,0,0,1.0,1,6,0,0.0%,8.0,2022,111
Julian Okwara,DET,0,2,2,100.0%,26.0,13.0,13.0,0.0,118.7,11.0,22.0,4.0,0,0,0,0.0,0,1,0,0.0%,8.0,2022,111
Jeff Okudah,DET,0,1,1,100.0%,18.0,18.0,18.0,0.0,118.7,14.0,14.0,4.0,0,0,0,0.0,0,5,0,0.0%,8.0,2022,111
Derrick Barnes,DET,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,4.0,4.0,1.0,3,0,0,0.0,0,5,0,0.0%,8.0,2022,111
Aidan Hutchinson,DET,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,8.0,2022,111
Kerby Joseph,DET,0,0,0,,,,,,,,,,1,0,0,0.0,0,6,0,0.0%,8.0,2022,111
