Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,-9.0,2.87,6.43,-1.58,-6.78,-10.22,-0.85,-8.9,4.01,-3.71,-3.66,3.0,2.18,-8.2,2.97,8.0,2022,115
Vikings,9.0,10.22,0.85,8.9,-4.01,-2.87,-6.43,1.58,6.78,3.71,-3.0,3.66,8.2,-2.18,-2.97,8.0,2022,115
