Player,Pos,home_team,team,week,year,game_id
Daniel Jones,QB,0,Giants,8.0,2022,121
Saquon Barkley,RB,0,Giants,8.0,2022,121
Chris Myarick,FB,0,Giants,8.0,2022,121
Darius Slayton,WR,0,Giants,8.0,2022,121
Wan'Dale Robinson,WR,0,Giants,8.0,2022,121
Marcus Johnson,WR,0,Giants,8.0,2022,121
Mark Glowinski,OL,0,Giants,8.0,2022,121
Jon Feliciano,OL,0,Giants,8.0,2022,121
Tyre Phillips,OL,0,Giants,8.0,2022,121
Joshua Ezeudu,OL,0,Giants,8.0,2022,121
Andrew Thomas,T,0,Giants,8.0,2022,121
Leonard Williams,DL,0,Giants,8.0,2022,121
Dexter Lawrence,DL,0,Giants,8.0,2022,121
Jihad Ward,OLB,0,Giants,8.0,2022,121
Kayvon Thibodeaux,OLB,0,Giants,8.0,2022,121
Jaylon Smith,OLB,0,Giants,8.0,2022,121
Tae Crowder,LB,0,Giants,8.0,2022,121
Nick McCloud,CB,0,Giants,8.0,2022,121
Adoree' Jackson,CB,0,Giants,8.0,2022,121
Fabian Moreau,DB,0,Giants,8.0,2022,121
Xavier McKinney,S,0,Giants,8.0,2022,121
Julian Love,S,0,Giants,8.0,2022,121
