Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jerry Jeudy,DEN,7,6,63,1,4.0,23,3.8,40,6.7,8.3,0,,0,0.0,0,143.7,8.0,2022,110
Greg Dulcich,DEN,5,4,87,0,3.0,56,14.0,31,7.8,22.8,0,,0,0.0,0,118.7,8.0,2022,110
Melvin Gordon,DEN,4,3,23,0,2.0,-1,-0.3,24,8.0,-0.5,0,,0,0.0,0,88.5,8.0,2022,110
KJ Hamler,DEN,3,2,52,0,1.0,45,22.5,7,3.5,28.3,0,,0,0.0,0,109.7,8.0,2022,110
Latavius Murray,DEN,2,1,13,0,0.0,1,1.0,12,12.0,1.5,0,,0,0.0,0,70.8,8.0,2022,110
Courtland Sutton,DEN,4,1,13,0,1.0,11,11.0,2,2.0,9.0,0,,1,25.0,1,1.0,8.0,2022,110
Montrell Washington,DEN,1,1,1,0,,-4,-4.0,5,5.0,-4.0,0,,0,0.0,0,79.2,8.0,2022,110
Evan Engram,JAX,6,4,55,1,2.0,29,7.3,26,6.5,10.3,1,4.0,1,16.7,0,135.4,8.0,2022,110
Travis Etienne,JAX,3,3,6,0,0.0,-4,-1.3,10,3.3,-1.3,0,,0,0.0,0,79.2,8.0,2022,110
Jamycal Hasty,JAX,4,3,-3,0,,-13,-4.3,10,3.3,-4.8,0,,0,0.0,0,77.1,8.0,2022,110
Zay Jones,JAX,3,3,28,0,1.0,24,8.0,4,1.3,8.0,0,,0,0.0,0,105.6,8.0,2022,110
Christian Kirk,JAX,7,3,40,0,3.0,17,5.7,23,7.7,7.0,1,3.0,0,0.0,1,22.0,8.0,2022,110
Dan Arnold,JAX,1,1,8,0,,3,3.0,5,5.0,3.0,0,,0,0.0,0,100.0,8.0,2022,110
Chris Manhertz,JAX,1,1,-1,0,,-4,-4.0,3,3.0,-4.0,0,,0,0.0,0,79.2,8.0,2022,110
Marvin Jones,JAX,3,0,0,0,,0,,0,,10.0,0,,1,33.3,1,0.0,8.0,2022,110
