Player,Pos,home_team,team,week,year,game_id
Taylor Heinicke,QB,0,Commanders,8.0,2022,120
Antonio Gibson,RB,0,Commanders,8.0,2022,120
Cam Sims,WR,0,Commanders,8.0,2022,120
Curtis Samuel,WR,0,Commanders,8.0,2022,120
Terry McLaurin,WR,0,Commanders,8.0,2022,120
Armani Rogers,TE,0,Commanders,8.0,2022,120
Charles Leno Jr.,T,0,Commanders,8.0,2022,120
Cornelius Lucas,T,0,Commanders,8.0,2022,120
Trai Turner,G,0,Commanders,8.0,2022,120
Andrew Norwell,G,0,Commanders,8.0,2022,120
Tyler Larsen,C,0,Commanders,8.0,2022,120
James Smith-Williams,DE,0,Commanders,8.0,2022,120
Montez Sweat,DE,0,Commanders,8.0,2022,120
Daron Payne,DT,0,Commanders,8.0,2022,120
John Ridgeway,DT,0,Commanders,8.0,2022,120
Jonathan Allen,DT,0,Commanders,8.0,2022,120
Jamin Davis,LB,0,Commanders,8.0,2022,120
Kendall Fuller,CB,0,Commanders,8.0,2022,120
Benjamin St-Juste,CB,0,Commanders,8.0,2022,120
Bobby McCain,S,0,Commanders,8.0,2022,120
Darrick Forrest,S,0,Commanders,8.0,2022,120
Kamren Curl,S,0,Commanders,8.0,2022,120
