Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Patriots,5.0,-9.31,-3.73,-5.25,-0.76,2.3,-0.24,2.46,11.62,12.01,-2.42,5.41,0.62,-0.71,9.11,8.0,2022,117
Jets,-5.0,-2.3,0.24,-2.46,-11.62,9.31,3.73,5.25,0.76,-12.01,-5.41,2.42,0.71,-0.62,-9.11,8.0,2022,117
