Player,Pos,home_team,team,week,year,game_id
Marcus Mariota,QB,1,Falcons,8.0,2022,113
Tyler Allgeier,RB,1,Falcons,8.0,2022,113
Olamide Zaccheaus,WR,1,Falcons,8.0,2022,113
Damiere Byrd,WR,1,Falcons,8.0,2022,113
Drake London,WR,1,Falcons,8.0,2022,113
Kyle Pitts,TE,1,Falcons,8.0,2022,113
Drew Dalman,OL,1,Falcons,8.0,2022,113
Elijah Wilkinson,T,1,Falcons,8.0,2022,113
Kaleb McGary,T,1,Falcons,8.0,2022,113
Jake Matthews,T,1,Falcons,8.0,2022,113
Chris Lindstrom,G,1,Falcons,8.0,2022,113
Ta'Quon Graham,DL,1,Falcons,8.0,2022,113
Abdullah Anderson,DL,1,Falcons,8.0,2022,113
Grady Jarrett,DT,1,Falcons,8.0,2022,113
Adetokunbo Ogundeji,OLB,1,Falcons,8.0,2022,113
Rashaan Evans,LB,1,Falcons,8.0,2022,113
Lorenzo Carter,LB,1,Falcons,8.0,2022,113
Mykal Walker,LB,1,Falcons,8.0,2022,113
Darren Hall,CB,1,Falcons,8.0,2022,113
Dean Marlowe,FS,1,Falcons,8.0,2022,113
Cornell Armstrong,DB,1,Falcons,8.0,2022,113
Richie Grant,S,1,Falcons,8.0,2022,113
