Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bills,10.0,12.79,6.47,7.31,-6.3,-5.55,1.18,-7.06,4.71,4.01,-1.13,2.5,0.36,-0.34,2.62,8.0,2022,122
Packers,-10.0,5.55,-1.18,7.06,-4.71,-12.79,-6.47,-7.31,6.3,-4.01,-2.5,1.13,0.34,-0.36,-2.62,8.0,2022,122
