Player,Pos,home_team,team,week,year,game_id
Kirk Cousins,QB,1,Vikings,8.0,2022,115
Dalvin Cook,RB,1,Vikings,8.0,2022,115
Adam Thielen,WR,1,Vikings,8.0,2022,115
Justin Jefferson,WR,1,Vikings,8.0,2022,115
K.J. Osborn,WR,1,Vikings,8.0,2022,115
Johnny Mundt,TE,1,Vikings,8.0,2022,115
Christian Darrisaw,T,1,Vikings,8.0,2022,115
Brian O'Neill,T,1,Vikings,8.0,2022,115
Ezra Cleveland,G,1,Vikings,8.0,2022,115
Ed Ingram,G,1,Vikings,8.0,2022,115
Garrett Bradbury,C,1,Vikings,8.0,2022,115
Dalvin Tomlinson,DT,1,Vikings,8.0,2022,115
Harrison Phillips,DT,1,Vikings,8.0,2022,115
Danielle Hunter,OLB,1,Vikings,8.0,2022,115
Eric Kendricks,LB,1,Vikings,8.0,2022,115
Za'Darius Smith,LB,1,Vikings,8.0,2022,115
Jordan Hicks,LB,1,Vikings,8.0,2022,115
Patrick Peterson,CB,1,Vikings,8.0,2022,115
Chandon Sullivan,CB,1,Vikings,8.0,2022,115
Cameron Dantzler,CB,1,Vikings,8.0,2022,115
Harrison Smith,S,1,Vikings,8.0,2022,115
Camryn Bynum,S,1,Vikings,8.0,2022,115
