Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Jawaan Taylor,T,64,100%,0,0%,5,19%,0,Jaguars,10.0,2022,144
Tyler Shatley,G,64,100%,0,0%,5,19%,0,Jaguars,10.0,2022,144
Luke Fortner,C,64,100%,0,0%,5,19%,0,Jaguars,10.0,2022,144
Trevor Lawrence,QB,64,100%,0,0%,0,0%,0,Jaguars,10.0,2022,144
Cam Robinson,T,64,100%,0,0%,0,0%,0,Jaguars,10.0,2022,144
Brandon Scherff,G,64,100%,0,0%,0,0%,0,Jaguars,10.0,2022,144
Zay Jones,WR,60,94%,0,0%,0,0%,0,Jaguars,10.0,2022,144
Christian Kirk,WR,59,92%,0,0%,0,0%,0,Jaguars,10.0,2022,144
Evan Engram,TE,56,88%,0,0%,0,0%,0,Jaguars,10.0,2022,144
Travis Etienne,RB,50,78%,0,0%,0,0%,0,Jaguars,10.0,2022,144
Marvin Jones,WR,44,69%,0,0%,0,0%,0,Jaguars,10.0,2022,144
Chris Manhertz,TE,17,27%,0,0%,10,38%,0,Jaguars,10.0,2022,144
Jamycal Hasty,RB,14,22%,0,0%,13,50%,0,Jaguars,10.0,2022,144
Jamal Agnew,WR,7,11%,0,0%,7,27%,0,Jaguars,10.0,2022,144
Dan Arnold,TE,6,9%,0,0%,11,42%,0,Jaguars,10.0,2022,144
Tim Jones,WR,5,8%,0,0%,6,23%,0,Jaguars,10.0,2022,144
Luke Farrell,TE,2,3%,0,0%,11,42%,0,Jaguars,10.0,2022,144
Tyson Campbell,CB,0,0%,63,100%,4,15%,0,Jaguars,10.0,2022,144
Foyesade Oluokun,LB,0,0%,63,100%,4,15%,0,Jaguars,10.0,2022,144
Andre Cisco,SS,0,0%,62,98%,8,31%,0,Jaguars,10.0,2022,144
Rayshawn Jenkins,SS,0,0%,62,98%,4,15%,0,Jaguars,10.0,2022,144
Darious Williams,CB,0,0%,62,98%,4,15%,0,Jaguars,10.0,2022,144
Travon Walker,LB,0,0%,45,71%,4,15%,0,Jaguars,10.0,2022,144
Josh Hines-Allen,LB,0,0%,39,62%,4,15%,0,Jaguars,10.0,2022,144
Folorunso Fatukasi,DT,0,0%,39,62%,0,0%,0,Jaguars,10.0,2022,144
Devin Lloyd,LB,0,0%,38,60%,4,15%,0,Jaguars,10.0,2022,144
Roy Robertson-Harris,DT,0,0%,38,60%,0,0%,0,Jaguars,10.0,2022,144
Dawuane Smoot,DE,0,0%,34,54%,0,0%,0,Jaguars,10.0,2022,144
Arden Key,LB,0,0%,28,44%,4,15%,0,Jaguars,10.0,2022,144
DaVon Hamilton,DT,0,0%,27,43%,4,15%,0,Jaguars,10.0,2022,144
Chad Muma,LB,0,0%,25,40%,17,65%,0,Jaguars,10.0,2022,144
Tre Herndon,CB,0,0%,23,37%,4,15%,0,Jaguars,10.0,2022,144
Montaric Brown,CB,0,0%,15,24%,2,8%,0,Jaguars,10.0,2022,144
Corey Peters,DT,0,0%,14,22%,0,0%,0,Jaguars,10.0,2022,144
Chris Claybrooks,CB,0,0%,9,14%,12,46%,0,Jaguars,10.0,2022,144
Adam Gotsis,DE,0,0%,7,11%,20,77%,0,Jaguars,10.0,2022,144
Andrew Wingard,FS,0,0%,0,0%,17,65%,0,Jaguars,10.0,2022,144
Daniel Thomas,SS,0,0%,0,0%,17,65%,0,Jaguars,10.0,2022,144
Caleb Johnson,LB,0,0%,0,0%,17,65%,0,Jaguars,10.0,2022,144
Shaquille Quarterman,LB,0,0%,0,0%,17,65%,0,Jaguars,10.0,2022,144
Logan Cooke,P,0,0%,0,0%,11,42%,0,Jaguars,10.0,2022,144
Ross Matiscik,LS,0,0%,0,0%,11,42%,0,Jaguars,10.0,2022,144
Riley Patterson,K,0,0%,0,0%,9,35%,0,Jaguars,10.0,2022,144
Blake Hance,G,0,0%,0,0%,5,19%,0,Jaguars,10.0,2022,144
Cole Van Lanen,G,0,0%,0,0%,5,19%,0,Jaguars,10.0,2022,144
Walker Little,T,0,0%,0,0%,5,19%,0,Jaguars,10.0,2022,144
