Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Ethan Pocic,C,67,100%,0,0%,3,13%,0,Browns,10.0,2022,140
Joel Bitonio,G,67,100%,0,0%,0,0%,0,Browns,10.0,2022,140
Jacoby Brissett,QB,67,100%,0,0%,0,0%,0,Browns,10.0,2022,140
Jack Conklin,T,67,100%,0,0%,0,0%,0,Browns,10.0,2022,140
Jedrick Wills Jr.,T,61,91%,0,0%,3,13%,0,Browns,10.0,2022,140
Donovan Peoples-Jones,WR,59,88%,0,0%,0,0%,0,Browns,10.0,2022,140
Amari Cooper,WR,58,87%,0,0%,0,0%,0,Browns,10.0,2022,140
Harrison Bryant,TE,51,76%,0,0%,0,0%,0,Browns,10.0,2022,140
Hjalte Froholdt,G,45,67%,0,0%,3,13%,0,Browns,10.0,2022,140
David Bell,WR,35,52%,0,0%,10,43%,0,Browns,10.0,2022,140
Nick Chubb,RB,32,48%,0,0%,0,0%,0,Browns,10.0,2022,140
Pharaoh Brown,TE,28,42%,0,0%,0,0%,0,Browns,10.0,2022,140
Kareem Hunt,RB,24,36%,0,0%,0,0%,0,Browns,10.0,2022,140
James Hudson,T,15,22%,0,0%,3,13%,0,Browns,10.0,2022,140
Michael Woods II,WR,13,19%,0,0%,12,52%,0,Browns,10.0,2022,140
D'Ernest Johnson,RB,12,18%,0,0%,13,57%,0,Browns,10.0,2022,140
Anthony Schwartz,WR,12,18%,0,0%,8,35%,0,Browns,10.0,2022,140
Drew Forbes,G,12,18%,0,0%,3,13%,0,Browns,10.0,2022,140
Wyatt Teller,G,11,16%,0,0%,3,13%,0,Browns,10.0,2022,140
Miller Forristall,TE,1,1%,0,0%,9,39%,0,Browns,10.0,2022,140
Greg Newsome II,CB,0,0%,69,100%,6,26%,0,Browns,10.0,2022,140
John Johnson,FS,0,0%,67,97%,8,35%,0,Browns,10.0,2022,140
Sione Takitaki,LB,0,0%,66,96%,13,57%,0,Browns,10.0,2022,140
Grant Delpit,SS,0,0%,66,96%,9,39%,0,Browns,10.0,2022,140
Denzel Ward,CB,0,0%,53,77%,7,30%,0,Browns,10.0,2022,140
Deion Jones,LB,0,0%,51,74%,0,0%,0,Browns,10.0,2022,140
Myles Garrett,DE,0,0%,44,64%,5,22%,0,Browns,10.0,2022,140
Jadeveon Clowney,DE,0,0%,44,64%,5,22%,0,Browns,10.0,2022,140
Martin Emerson,CB,0,0%,38,55%,1,4%,0,Browns,10.0,2022,140
Tommy Togiai,DT,0,0%,36,52%,2,9%,0,Browns,10.0,2022,140
Jordan Elliott,DT,0,0%,34,49%,9,39%,0,Browns,10.0,2022,140
Taven Bryan,DT,0,0%,34,49%,7,30%,0,Browns,10.0,2022,140
Ronnie Harrison,SS,0,0%,31,45%,4,17%,0,Browns,10.0,2022,140
Isaiah Thomas,DE,0,0%,30,43%,3,13%,0,Browns,10.0,2022,140
Alex Wright,DE,0,0%,30,43%,1,4%,0,Browns,10.0,2022,140
Roderick Perry,DT,0,0%,23,33%,2,9%,0,Browns,10.0,2022,140
Jordan Kunaszyk,LB,0,0%,20,29%,20,87%,0,Browns,10.0,2022,140
Tony Fields,LB,0,0%,10,14%,20,87%,0,Browns,10.0,2022,140
A.J. Green,CB,0,0%,9,13%,13,57%,0,Browns,10.0,2022,140
Greedy Williams,CB,0,0%,3,4%,3,13%,0,Browns,10.0,2022,140
D'Anthony Bell,FS,0,0%,1,1%,5,22%,0,Browns,10.0,2022,140
Jermaine Carter Jr.,LB,0,0%,0,0%,13,57%,0,Browns,10.0,2022,140
Jerome Ford,RB,0,0%,0,0%,12,52%,0,Browns,10.0,2022,140
Cade York,K,0,0%,0,0%,7,30%,0,Browns,10.0,2022,140
Charley Hughlett,LS,0,0%,0,0%,4,17%,0,Browns,10.0,2022,140
Corey Bojorquez,P,0,0%,0,0%,4,17%,0,Browns,10.0,2022,140
