#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LVR 30,3,1:16,5,Punt,1,Raiders,10.0,2022,146
2,1,12:14,LVR 36,3,2:23,-19,Punt,1,Raiders,10.0,2022,146
3,1,3:17,LVR 25,3,0:53,4,Punt,1,Raiders,10.0,2022,146
4,2,12:38,LVR 25,8,4:38,28,Downs,1,Raiders,10.0,2022,146
5,2,6:38,LVR 21,12,5:40,79,Touchdown,1,Raiders,10.0,2022,146
6,3,9:02,LVR 38,12,7:11,62,Touchdown,1,Raiders,10.0,2022,146
7,3,1:01,LVR 38,3,2:02,3,Punt,1,Raiders,10.0,2022,146
8,4,12:32,IND 48,3,0:56,48,Touchdown,1,Raiders,10.0,2022,146
9,4,9:40,LVR 25,3,1:40,-5,Punt,1,Raiders,10.0,2022,146
10,4,5:07,LVR 25,14,4:20,59,Downs,1,Raiders,10.0,2022,146
