Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Zack Martin,G,83,100%,0,0%,4,13%,0,Cowboys,10.0,2022,147
Connor McGovern,G,83,100%,0,0%,4,13%,0,Cowboys,10.0,2022,147
Tyler Smith,T,83,100%,0,0%,4,13%,0,Cowboys,10.0,2022,147
Tyler Biadasz,C,83,100%,0,0%,4,13%,0,Cowboys,10.0,2022,147
Terence Steele,T,83,100%,0,0%,4,13%,0,Cowboys,10.0,2022,147
Dak Prescott,QB,83,100%,0,0%,0,0%,0,Cowboys,10.0,2022,147
CeeDee Lamb,WR,75,90%,0,0%,0,0%,0,Cowboys,10.0,2022,147
Tony Pollard,RB,72,87%,0,0%,0,0%,0,Cowboys,10.0,2022,147
Michael Gallup,WR,69,83%,0,0%,0,0%,0,Cowboys,10.0,2022,147
Noah Brown,WR,63,76%,0,0%,5,17%,0,Cowboys,10.0,2022,147
Dalton Schultz,TE,63,76%,0,0%,0,0%,0,Cowboys,10.0,2022,147
Jake Ferguson,TE,26,31%,0,0%,11,37%,0,Cowboys,10.0,2022,147
Peyton Hendershot,TE,17,20%,0,0%,20,67%,0,Cowboys,10.0,2022,147
Malik Davis,RB,11,13%,0,0%,14,47%,0,Cowboys,10.0,2022,147
Sean McKeon,TE,9,11%,0,0%,5,17%,0,Cowboys,10.0,2022,147
Jalen Tolbert,WR,8,10%,0,0%,10,33%,0,Cowboys,10.0,2022,147
KaVontae Turpin,WR,2,2%,0,0%,10,33%,0,Cowboys,10.0,2022,147
Trevon Diggs,CB,0,0%,62,97%,0,0%,0,Cowboys,10.0,2022,147
Leighton Vander Esch,LB,0,0%,61,95%,6,20%,0,Cowboys,10.0,2022,147
Micah Parsons,LB,0,0%,61,95%,0,0%,0,Cowboys,10.0,2022,147
Jayron Kearse,FS,0,0%,57,89%,0,0%,0,Cowboys,10.0,2022,147
Malik Hooker,FS,0,0%,53,83%,3,10%,0,Cowboys,10.0,2022,147
Donovan Wilson,SS,0,0%,52,81%,8,27%,0,Cowboys,10.0,2022,147
DeMarcus Lawrence,DE,0,0%,46,72%,0,0%,0,Cowboys,10.0,2022,147
Kelvin Joseph,CB,0,0%,41,64%,15,50%,0,Cowboys,10.0,2022,147
Osa Odighizuwa,DT,0,0%,38,59%,6,20%,0,Cowboys,10.0,2022,147
DaRon Bland,CB,0,0%,35,55%,9,30%,0,Cowboys,10.0,2022,147
Dorance Armstrong Jr.,DE,0,0%,32,50%,6,20%,0,Cowboys,10.0,2022,147
Neville Gallimore,DT,0,0%,25,39%,6,20%,0,Cowboys,10.0,2022,147
Johnathan Hankins,NT,0,0%,25,39%,0,0%,0,Cowboys,10.0,2022,147
Quinton Bohanna,DT,0,0%,23,36%,10,33%,0,Cowboys,10.0,2022,147
Anthony Brown,CB,0,0%,23,36%,0,0%,0,Cowboys,10.0,2022,147
Dante Fowler,LB,0,0%,20,31%,0,0%,0,Cowboys,10.0,2022,147
Sam Williams,DE,0,0%,17,27%,21,70%,0,Cowboys,10.0,2022,147
Carlos Watkins,DE,0,0%,16,25%,0,0%,0,Cowboys,10.0,2022,147
Tarell Basham,DE,0,0%,8,13%,0,0%,0,Cowboys,10.0,2022,147
Damone Clark,LB,0,0%,7,11%,20,67%,0,Cowboys,10.0,2022,147
Israel Mukuamu,SS,0,0%,2,3%,24,80%,0,Cowboys,10.0,2022,147
Luke Gifford,LB,0,0%,0,0%,26,87%,0,Cowboys,10.0,2022,147
C.J. Goodwin,CB,0,0%,0,0%,26,87%,0,Cowboys,10.0,2022,147
Qadree Ollison,RB,0,0%,0,0%,14,47%,0,Cowboys,10.0,2022,147
Matt Overton,LS,0,0%,0,0%,9,30%,0,Cowboys,10.0,2022,147
Brett Maher,K,0,0%,0,0%,9,30%,0,Cowboys,10.0,2022,147
Bryan Anger,P,0,0%,0,0%,9,30%,0,Cowboys,10.0,2022,147
Dakoda Shepley,C,0,0%,0,0%,4,13%,0,Cowboys,10.0,2022,147
Josh Ball,T,0,0%,0,0%,4,13%,0,Cowboys,10.0,2022,147
