Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Texans,-8.0,0.4,5.3,-3.34,-6.17,-10.29,-13.64,3.3,0.0,0.41,-7.26,3.91,3.65,-0.19,0.3,10.0,2022,142
Giants,8.0,10.29,13.64,-3.3,0.0,-0.4,-5.3,3.34,6.17,-0.41,-3.91,7.26,0.19,-3.65,-0.3,10.0,2022,142
