Player,Pos,home_team,team,week,year,game_id
Aaron Rodgers,QB,1,Packers,10.0,2022,147
Aaron Jones,RB,1,Packers,10.0,2022,147
Christian Watson,WR,1,Packers,10.0,2022,147
Allen Lazard,WR,1,Packers,10.0,2022,147
Robert Tonyan,TE,1,Packers,10.0,2022,147
Marcedes Lewis,TE,1,Packers,10.0,2022,147
Josh Myers,OL,1,Packers,10.0,2022,147
David Bakhtiari,T,1,Packers,10.0,2022,147
Yosh Nijman,T,1,Packers,10.0,2022,147
Jon Runyan Jr.,G,1,Packers,10.0,2022,147
Elgton Jenkins,G,1,Packers,10.0,2022,147
Kenny Clark,DL,1,Packers,10.0,2022,147
Dean Lowry,DE,1,Packers,10.0,2022,147
Jarran Reed,DT,1,Packers,10.0,2022,147
Kingsley Enagbare,LB,1,Packers,10.0,2022,147
Preston Smith,LB,1,Packers,10.0,2022,147
Quay Walker,LB,1,Packers,10.0,2022,147
Jaire Alexander,CB,1,Packers,10.0,2022,147
Rasul Douglas,CB,1,Packers,10.0,2022,147
Rudy Ford,S,1,Packers,10.0,2022,147
Darnell Savage Jr.,S,1,Packers,10.0,2022,147
Adrian Amos,S,1,Packers,10.0,2022,147
