0,1,week,year,game_id
Won Toss,Giants (deferred),10.0,2022,142
Roof,outdoors,10.0,2022,142
Surface,fieldturf,10.0,2022,142
Duration,3:12,10.0,2022,142
Attendance,71615,10.0,2022,142
Weather,"50 degrees, relative humidity 58%, wind 15 mph",10.0,2022,142
Vegas Line,New York Giants -4.5,10.0,2022,142
Over/Under,41.0 (under),10.0,2022,142
