#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DAL 39,3,0:45,1,Punt,0,Cowboys,10.0,2022,147
2,1,9:28,DAL 44,3,0:57,4,Punt,0,Cowboys,10.0,2022,147
3,1,3:13,DAL 17,17,8:21,83,Touchdown,0,Cowboys,10.0,2022,147
4,2,8:15,GNB 10,3,1:18,-1,Interception,0,Cowboys,10.0,2022,147
5,2,4:54,DAL 25,8,2:34,17,Interception,0,Cowboys,10.0,2022,147
6,2,1:42,DAL 34,8,1:34,66,Touchdown,0,Cowboys,10.0,2022,147
7,3,10:39,DAL 5,3,2:10,7,Punt,0,Cowboys,10.0,2022,147
8,3,8:29,GNB 45,4,1:15,45,Touchdown,0,Cowboys,10.0,2022,147
9,3,5:34,DAL 14,7,2:47,86,Touchdown,0,Cowboys,10.0,2022,147
10,4,13:23,DAL 12,8,4:26,25,Punt,0,Cowboys,10.0,2022,147
11,4,2:29,DAL 25,3,0:51,3,Punt,0,Cowboys,10.0,2022,147
12,4,0:16,DAL 19,3,0:16,19,End of Half,0,Cowboys,10.0,2022,147
13,5,10:00,DAL 25,9,3:45,40,Downs,0,Cowboys,10.0,2022,147
