Player,Pos,home_team,team,week,year,game_id
Jalen Hurts,QB,1,Eagles,10.0,2022,150
Boston Scott,RB,1,Eagles,10.0,2022,150
A.J. Brown,WR,1,Eagles,10.0,2022,150
DeVonta Smith,WR,1,Eagles,10.0,2022,150
Zach Pascal,WR,1,Eagles,10.0,2022,150
Dallas Goedert,TE,1,Eagles,10.0,2022,150
Jordan Mailata,T,1,Eagles,10.0,2022,150
Lane Johnson,T,1,Eagles,10.0,2022,150
Landon Dickerson,G,1,Eagles,10.0,2022,150
Isaac Seumalo,G,1,Eagles,10.0,2022,150
Jason Kelce,C,1,Eagles,10.0,2022,150
Josh Sweat,DE,1,Eagles,10.0,2022,150
Javon Hargrave,DT,1,Eagles,10.0,2022,150
Fletcher Cox,DT,1,Eagles,10.0,2022,150
Marlon Tuipulotu,DT,1,Eagles,10.0,2022,150
Haason Reddick,LB,1,Eagles,10.0,2022,150
T.J. Edwards,LB,1,Eagles,10.0,2022,150
James Bradberry,CB,1,Eagles,10.0,2022,150
Josiah Scott,CB,1,Eagles,10.0,2022,150
Darius Slay,CB,1,Eagles,10.0,2022,150
C.J. Gardner-Johnson,S,1,Eagles,10.0,2022,150
Marcus Epps,S,1,Eagles,10.0,2022,150
