Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Davis Mills,HOU,22,37,319,1,1,4,33,46,85.3,10.0,2022,142
Dameon Pierce,HOU,0,0,0,0,0,0,0,0,,10.0,2022,142
Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,10.0,2022,142
Rex Burkhead,HOU,0,0,0,0,0,0,0,0,,10.0,2022,142
Jordan Akins,HOU,0,0,0,0,0,0,0,0,,10.0,2022,142
Chris Moore,HOU,0,0,0,0,0,0,0,0,,10.0,2022,142
Nico Collins,HOU,0,0,0,0,0,0,0,0,,10.0,2022,142
Phillip Dorsett,HOU,0,0,0,0,0,0,0,0,,10.0,2022,142
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,10.0,2022,142
O.J. Howard,HOU,0,0,0,0,0,0,0,0,,10.0,2022,142
Daniel Jones,NYG,13,17,197,2,0,3,21,54,153.3,10.0,2022,142
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,10.0,2022,142
Matt Breida,NYG,0,0,0,0,0,0,0,0,,10.0,2022,142
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,10.0,2022,142
Isaiah Hodgins,NYG,0,0,0,0,0,0,0,0,,10.0,2022,142
Tanner Hudson,NYG,0,0,0,0,0,0,0,0,,10.0,2022,142
Lawrence Cager,NYG,0,0,0,0,0,0,0,0,,10.0,2022,142
Kenny Golladay,NYG,0,0,0,0,0,0,0,0,,10.0,2022,142
Chris Myarick,NYG,0,0,0,0,0,0,0,0,,10.0,2022,142
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,10.0,2022,142
