Player,Pos,home_team,team,week,year,game_id
Patrick Mahomes,QB,1,Chiefs,10.0,2022,144
Isiah Pacheco,RB,1,Chiefs,10.0,2022,144
Marquez Valdes-Scantling,WR,1,Chiefs,10.0,2022,144
JuJu Smith-Schuster,WR,1,Chiefs,10.0,2022,144
Noah Gray,TE,1,Chiefs,10.0,2022,144
Travis Kelce,TE,1,Chiefs,10.0,2022,144
Joe Thuney,OL,1,Chiefs,10.0,2022,144
Trey Smith,OL,1,Chiefs,10.0,2022,144
Orlando Brown Jr.,T,1,Chiefs,10.0,2022,144
Andrew Wylie,G,1,Chiefs,10.0,2022,144
Creed Humphrey,C,1,Chiefs,10.0,2022,144
George Karlaftis III,DE,1,Chiefs,10.0,2022,144
Carlos Dunlap,DE,1,Chiefs,10.0,2022,144
Derrick Nnadi,DT,1,Chiefs,10.0,2022,144
Chris Jones,DT,1,Chiefs,10.0,2022,144
Willie Gay Jr.,LB,1,Chiefs,10.0,2022,144
Nick Bolton,LB,1,Chiefs,10.0,2022,144
Trent McDuffie,CB,1,Chiefs,10.0,2022,144
L'Jarius Sneed,CB,1,Chiefs,10.0,2022,144
Joshua Williams,DB,1,Chiefs,10.0,2022,144
Justin Reid,S,1,Chiefs,10.0,2022,144
Juan Thornhill,S,1,Chiefs,10.0,2022,144
