#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:49,KAN 20,9,3:53,71,Fumble,1,Chiefs,10.0,2022,144
2,1,6:10,KAN 20,5,2:38,80,Touchdown,1,Chiefs,10.0,2022,144
3,1,1:12,KAN 21,5,1:37,12,Punt,1,Chiefs,10.0,2022,144
4,2,11:18,KAN 41,3,1:23,59,Touchdown,1,Chiefs,10.0,2022,144
5,2,7:49,KAN 37,3,1:24,6,Punt,1,Chiefs,10.0,2022,144
6,2,3:21,KAN 14,8,2:35,86,Touchdown,1,Chiefs,10.0,2022,144
8,3,5:46,KAN 25,10,5:08,75,Touchdown,1,Chiefs,10.0,2022,144
9,4,12:08,KAN 7,8,4:13,43,Interception,1,Chiefs,10.0,2022,144
10,4,5:26,KAN 10,11,5:26,61,End of Game,1,Chiefs,10.0,2022,144
