Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Taylor Heinicke,WAS,0,0,0,0,0,10.0,2022,150
Brian Robinson Jr.,WAS,0,0,0,0,0,10.0,2022,150
Antonio Gibson,WAS,3,3,14,0,12,10.0,2022,150
Curtis Samuel,WAS,4,2,28,0,23,10.0,2022,150
Terry McLaurin,WAS,11,8,128,0,41,10.0,2022,150
Dyami Brown,WAS,1,1,15,0,15,10.0,2022,150
Jahan Dotson,WAS,1,1,14,0,14,10.0,2022,150
Logan Thomas,WAS,4,2,12,0,9,10.0,2022,150
Cam Sims,WAS,1,0,0,0,0,10.0,2022,150
Jalen Hurts,PHI,0,0,0,0,0,10.0,2022,150
Miles Sanders,PHI,1,0,0,0,0,10.0,2022,150
Kenneth Gainwell,PHI,2,1,5,0,5,10.0,2022,150
Boston Scott,PHI,0,0,0,0,0,10.0,2022,150
Quez Watkins,PHI,4,4,80,0,50,10.0,2022,150
DeVonta Smith,PHI,8,6,39,1,15,10.0,2022,150
Dallas Goedert,PHI,3,3,23,1,15,10.0,2022,150
Jack Stoll,PHI,1,1,11,0,11,10.0,2022,150
Zach Pascal,PHI,2,1,10,0,10,10.0,2022,150
A.J. Brown,PHI,4,1,7,0,7,10.0,2022,150
