#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LAR 25,14,8:44,57,Field Goal,1,Rams,10.0,2022,148
2,1,0:13,LAR 24,3,0:38,4,Punt,1,Rams,10.0,2022,148
3,2,12:56,LAR 33,3,1:23,-1,Punt,1,Rams,10.0,2022,148
4,2,10:39,LAR 20,3,2:12,-1,Punt,1,Rams,10.0,2022,148
5,2,1:56,LAR 25,4,0:22,10,Fumble,1,Rams,10.0,2022,148
6,2,0:24,LAR 6,1,0:24,-1,End of Half,1,Rams,10.0,2022,148
7,3,12:11,LAR 26,4,3:14,14,Punt,1,Rams,10.0,2022,148
8,3,7:31,LAR 41,7,3:07,59,Touchdown,1,Rams,10.0,2022,148
9,4,14:54,LAR 12,5,2:10,12,Punt,1,Rams,10.0,2022,148
10,4,7:41,LAR 25,6,2:08,29,Interception,1,Rams,10.0,2022,148
11,4,3:44,LAR 25,11,3:37,75,Touchdown,1,Rams,10.0,2022,148
