#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TEN 25,3,1:32,7,Punt,1,Titans,10.0,2022,141
2,1,11:41,TEN 25,6,3:10,13,Punt,1,Titans,10.0,2022,141
3,1,7:16,TEN 28,4,1:30,28,Punt,1,Titans,10.0,2022,141
4,1,1:37,TEN 42,3,1:34,8,Punt,1,Titans,10.0,2022,141
5,2,12:28,TEN 20,3,1:07,6,Punt,1,Titans,10.0,2022,141
6,2,8:21,TEN 29,3,2:03,-11,Punt,1,Titans,10.0,2022,141
7,2,2:23,TEN 25,13,2:11,75,Touchdown,1,Titans,10.0,2022,141
8,3,13:54,TEN 30,3,2:28,4,Punt,1,Titans,10.0,2022,141
9,3,6:53,TEN 20,3,1:39,80,Touchdown,1,Titans,10.0,2022,141
10,3,0:50,TEN 20,3,1:01,3,Punt,1,Titans,10.0,2022,141
11,4,11:19,TEN 42,6,3:45,20,Fumble,1,Titans,10.0,2022,141
12,4,6:51,TEN 20,10,3:52,63,Field Goal,1,Titans,10.0,2022,141
13,4,0:11,TEN 1,1,0:11,1,End of Game,1,Titans,10.0,2022,141
