#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:28,DEN 4,6,1:47,35,Punt,0,Broncos,10.0,2022,141
2,1,8:31,DEN 21,3,1:15,7,Punt,0,Broncos,10.0,2022,141
3,1,5:46,DEN 6,7,4:09,18,Punt,0,Broncos,10.0,2022,141
4,1,0:03,DEN 8,6,2:35,32,Punt,0,Broncos,10.0,2022,141
5,2,11:21,DEN 20,6,3:00,80,Touchdown,0,Broncos,10.0,2022,141
6,2,6:18,DEN 38,9,3:55,41,Field Goal,0,Broncos,10.0,2022,141
7,2,0:12,DEN 26,1,0:12,-1,End of Half,0,Broncos,10.0,2022,141
8,3,15:00,DEN 25,3,1:06,5,Punt,0,Broncos,10.0,2022,141
9,3,11:26,DEN 20,6,4:33,32,Punt,0,Broncos,10.0,2022,141
10,3,5:14,DEN 25,9,4:24,14,Punt,0,Broncos,10.0,2022,141
11,4,14:49,DEN 18,5,3:30,1,Punt,0,Broncos,10.0,2022,141
12,4,7:34,DEN 38,3,0:43,4,Punt,0,Broncos,10.0,2022,141
13,4,2:59,DEN 25,10,2:48,50,Interception,0,Broncos,10.0,2022,141
