#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,WAS 8,4,1:48,10,Fumble,0,Commanders,10.0,2022,150
2,1,12:21,WAS 25,13,7:21,75,Touchdown,0,Commanders,10.0,2022,150
3,1,1:30,WAS 25,12,6:30,49,Field Goal,0,Commanders,10.0,2022,150
4,2,8:43,WAS 14,16,7:04,86,Touchdown,0,Commanders,10.0,2022,150
5,2,1:06,WAS 30,8,1:06,30,Field Goal,0,Commanders,10.0,2022,150
6,3,13:36,WAS 20,14,8:23,66,Field Goal,0,Commanders,10.0,2022,150
7,4,14:54,WAS 25,5,2:30,32,Interception,0,Commanders,10.0,2022,150
8,4,9:09,PHI 34,4,1:36,-2,Field Goal,0,Commanders,10.0,2022,150
9,4,5:43,WAS 27,3,2:17,8,Punt,0,Commanders,10.0,2022,150
10,4,1:54,WAS 47,6,1:49,6,Punt,0,Commanders,10.0,2022,150
