#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:35,SFO 31,14,7:25,67,Field Goal,1,49ers,10.0,2022,149
2,1,0:44,SFO 17,1,0:10,18,Fumble,1,49ers,10.0,2022,149
3,2,14:52,SFO 25,3,1:18,5,Punt,1,49ers,10.0,2022,149
4,2,12:08,SFO 24,3,1:43,9,Punt,1,49ers,10.0,2022,149
5,2,6:42,SFO 25,9,4:45,75,Touchdown,1,49ers,10.0,2022,149
6,3,15:00,SFO 25,12,6:08,67,Field Goal,1,49ers,10.0,2022,149
7,3,6:30,SFO 20,5,2:52,20,Punt,1,49ers,10.0,2022,149
8,4,14:53,SFO 23,14,6:59,77,Touchdown,1,49ers,10.0,2022,149
9,4,6:40,SFO 30,7,4:37,29,Punt,1,49ers,10.0,2022,149
10,4,1:17,LAC 8,4,0:19,6,Field Goal,1,49ers,10.0,2022,149
11,4,0:43,LAC 42,1,0:43,-1,End of Game,1,49ers,10.0,2022,149
