Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Dak Prescott,DAL,0,0,10.0,2022,147
Tony Pollard,DAL,0,0,10.0,2022,147
Malik Davis,DAL,0,0,10.0,2022,147
CeeDee Lamb,DAL,0,0,10.0,2022,147
Dalton Schultz,DAL,0,0,10.0,2022,147
Michael Gallup,DAL,0,0,10.0,2022,147
KaVontae Turpin,DAL,0,0,10.0,2022,147
Noah Brown,DAL,0,0,10.0,2022,147
Sean McKeon,DAL,0,0,10.0,2022,147
Peyton Hendershot,DAL,1,0,10.0,2022,147
Aaron Rodgers,GNB,1,1,10.0,2022,147
Aaron Jones,GNB,1,0,10.0,2022,147
AJ Dillon,GNB,0,0,10.0,2022,147
Christian Watson,GNB,0,0,10.0,2022,147
Sammy Watkins,GNB,0,0,10.0,2022,147
Allen Lazard,GNB,0,0,10.0,2022,147
Robert Tonyan,GNB,0,0,10.0,2022,147
Marcedes Lewis,GNB,0,0,10.0,2022,147
