Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Colt McCoy,ARI,26,37,238,11.0,28.2,208,5.6,144,5.5,3.9,94,3.6,3,8.6%,5,14.3%,2,9,1,5,8,20.0%,1,2.0,10.0,2022,148
John Wolford,LAR,24,36,212,12.0,30.8,247,6.9,102,4.3,2.8,110,4.6,1,2.8%,6,16.7%,3,16,7,9,19,48.7%,0,,10.0,2022,148
Bryce Perkins,LAR,1,1,-3,,,-3,-3.0,-3,-3.0,-3.0,0,0.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,10.0,2022,148
