Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Jonathan Taylor,IND,22,147,1,5.0,111,5.0,36,1.6,0,,10.0,2022,146
Matt Ryan,IND,4,38,1,2.0,34,8.5,4,1.0,0,,10.0,2022,146
Jordan Wilkins,IND,3,18,0,1.0,8,2.7,10,3.3,0,,10.0,2022,146
Zack Moss,IND,1,4,0,,3,3.0,1,1.0,0,,10.0,2022,146
Josh Jacobs,LVR,21,78,1,7.0,44,2.1,34,1.6,0,,10.0,2022,146
Zamir White,LVR,2,-1,0,,-2,-1.0,1,0.5,0,,10.0,2022,146
Mack Hollins,LVR,1,0,0,0.0,0,0.0,0,0.0,0,,10.0,2022,146
