Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jaguars,-10.0,3.86,4.88,-1.02,0.0,-23.27,-18.83,-4.44,9.02,7.32,5.21,4.5,1.94,-0.09,-4.24,10.0,2022,144
Chiefs,10.0,23.27,18.83,4.44,-9.02,-3.86,-4.88,1.02,0.0,-7.32,-4.5,-5.21,0.09,-1.94,4.24,10.0,2022,144
