Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Saints,-10.0,-10.6,-0.69,-9.08,-3.73,-13.42,-5.91,-7.51,0.0,11.01,-2.09,2.92,4.65,-0.54,6.07,10.0,2022,145
Steelers,10.0,13.42,5.91,7.51,0.0,10.6,0.69,9.08,3.73,-11.01,-2.92,2.09,0.54,-4.65,-6.07,10.0,2022,145
