#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:04,NOR 9,3,2:05,0,Punt,0,Saints,10.0,2022,145
2,1,5:06,NOR 10,5,2:55,28,Punt,0,Saints,10.0,2022,145
3,2,14:17,NOR 28,4,1:39,15,Punt,0,Saints,10.0,2022,145
4,2,10:44,NOR 34,9,4:04,40,Field Goal,0,Saints,10.0,2022,145
5,2,1:53,NOR 29,6,1:34,71,Touchdown,0,Saints,10.0,2022,145
6,3,15:00,NOR 35,3,1:26,-2,Punt,0,Saints,10.0,2022,145
7,3,8:55,NOR 29,6,3:50,11,Punt,0,Saints,10.0,2022,145
8,4,13:43,NOR 25,3,1:27,5,Interception,0,Saints,10.0,2022,145
9,4,8:38,NOR 25,4,0:54,9,Downs,0,Saints,10.0,2022,145
10,4,5:33,NOR 38,3,1:10,1,Interception,0,Saints,10.0,2022,145
