Player,Pos,home_team,team,week,year,game_id
Tom Brady,QB,1,Buccaneers,10.0,2022,138
Rachaad White,RB,1,Buccaneers,10.0,2022,138
Mike Evans,WR,1,Buccaneers,10.0,2022,138
Chris Godwin,WR,1,Buccaneers,10.0,2022,138
Ko Kieft,TE,1,Buccaneers,10.0,2022,138
Robert Hainsey,OL,1,Buccaneers,10.0,2022,138
Tristan Wirfs,T,1,Buccaneers,10.0,2022,138
Josh Wells,T,1,Buccaneers,10.0,2022,138
Donovan Smith,T,1,Buccaneers,10.0,2022,138
Nick Leverett,G,1,Buccaneers,10.0,2022,138
Shaq Mason,G,1,Buccaneers,10.0,2022,138
Akiem Hicks,DL,1,Buccaneers,10.0,2022,138
William Gholston,DL,1,Buccaneers,10.0,2022,138
Vita Vea,DL,1,Buccaneers,10.0,2022,138
Anthony Nelson,OLB,1,Buccaneers,10.0,2022,138
Joe Tryon-Shoyinka,OLB,1,Buccaneers,10.0,2022,138
Devin White,LB,1,Buccaneers,10.0,2022,138
Lavonte David,LB,1,Buccaneers,10.0,2022,138
Jamel Dean,CB,1,Buccaneers,10.0,2022,138
Carlton Davis,CB,1,Buccaneers,10.0,2022,138
Mike Edwards,S,1,Buccaneers,10.0,2022,138
Antoine Winfield Jr.,S,1,Buccaneers,10.0,2022,138
