Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA,week,year,game_id
2.0,8:01,2.0,5.0,WAS 19,10.0,14.0,Antonio Gibson right tackle for 4 yards (tackle by Fletcher Cox),-0.04,-0.32,10.0,2022,150
2.0,7:24,3.0,1.0,WAS 23,10.0,14.0,Brian Robinson up the middle for 2 yards (tackle by Robert Quinn),-0.32,0.61,10.0,2022,150
2.0,6:48,1.0,10.0,WAS 25,10.0,14.0,Taylor Heinicke pass incomplete short right intended for Cam Sims (defended by Marcus Epps),0.61,0.06,10.0,2022,150
2.0,6:42,2.0,10.0,WAS 25,10.0,14.0,Antonio Gibson left guard for 4 yards (tackle by C.J. Gardner-Johnson),0.06,-0.1,10.0,2022,150
2.0,6:04,3.0,6.0,WAS 29,10.0,14.0,Taylor Heinicke pass complete short middle to Curtis Samuel for 23 yards (tackle by C.J. Gardner-Johnson),-0.1,2.39,10.0,2022,150
2.0,5:21,1.0,10.0,PHI 48,10.0,14.0,"Tyler Larsen aborted snap, recovered by Taylor Heinicke at WAS-47 Taylor Heinicke pass incomplete middle",2.39,1.85,10.0,2022,150
2.0,5:13,,,,,,Timeout #2 by Washington Commanders,,,10.0,2022,150
2.0,5:13,2.0,10.0,PHI 48,10.0,14.0,Curtis Samuel left end for 5 yards (tackle by Kyzir White),1.85,1.82,10.0,2022,150
2.0,4:32,3.0,5.0,PHI 43,10.0,14.0,Taylor Heinicke pass complete deep right to Terry McLaurin for 18 yards (tackle by C.J. Gardner-Johnson),1.82,3.91,10.0,2022,150
2.0,3:53,1.0,10.0,PHI 25,10.0,14.0,Antonio Gibson left guard for no gain (tackle by Josiah Scott and T.J. Edwards),3.91,3.36,10.0,2022,150
2.0,3:14,2.0,10.0,PHI 25,10.0,14.0,Taylor Heinicke pass incomplete deep left intended for Terry McLaurin (defended by C.J. Gardner-Johnson),3.36,2.68,10.0,2022,150
2.0,3:09,3.0,10.0,PHI 25,10.0,14.0,Taylor Heinicke pass complete short middle to Terry McLaurin for 9 yards (tackle by K'Von Wallace),2.68,2.53,10.0,2022,150
2.0,2:26,4.0,1.0,PHI 16,10.0,14.0,Curtis Samuel right tackle for 2 yards (tackle by Kyzir White and T.J. Edwards),2.53,4.65,10.0,2022,150
2.0,2:00,1.0,10.0,PHI 14,10.0,14.0,Brian Robinson up the middle for 11 yards (tackle by Marcus Epps and Patrick Johnson),4.65,6.51,10.0,2022,150
2.0,1:49,,,,,,Timeout #1 by Philadelphia Eagles,,,10.0,2022,150
2.0,1:49,1.0,3.0,PHI 3,10.0,14.0,Brian Robinson right guard for 2 yards (tackle by Marcus Epps),6.51,5.91,10.0,2022,150
2.0,1:44,,,,,,Timeout #2 by Philadelphia Eagles,,,10.0,2022,150
2.0,1:44,2.0,1.0,PHI 1,16.0,14.0,"Brian Robinson left guard for 1 yard, touchdown",5.91,7.0,10.0,2022,150
2.0,1:39,,,PHI 15,17.0,14.0,Joey Slye kicks extra point good,0.0,0.0,10.0,2022,150
2.0,1:39,,,WAS 35,17.0,14.0,"Joey Slye kicks off 65 yards, touchback.",0.0,0.61,10.0,2022,150
2.0,1:39,1.0,10.0,PHI 25,17.0,14.0,Jalen Hurts pass incomplete short middle intended for Kenneth Gainwell,0.61,0.06,10.0,2022,150
2.0,1:35,2.0,10.0,PHI 25,17.0,14.0,Jalen Hurts pass complete short left to Kenneth Gainwell for 5 yards (tackle by Jamin Davis),0.06,0.04,10.0,2022,150
2.0,1:17,3.0,5.0,PHI 30,17.0,14.0,Jalen Hurts pass incomplete short left intended for A.J. Brown,0.04,-1.37,10.0,2022,150
2.0,1:12,4.0,5.0,PHI 30,17.0,14.0,"Arryn Siposs punts 40 yards, fair catch by Dax Milne at WAS-30",-1.37,-0.94,10.0,2022,150
2.0,1:06,1.0,10.0,WAS 30,17.0,14.0,Taylor Heinicke pass complete short right to Antonio Gibson for 5 yards (tackle by Kyzir White),0.94,1.07,10.0,2022,150
2.0,0:57,,,,,,Timeout #3 by Washington Commanders,,,10.0,2022,150
2.0,0:57,2.0,5.0,WAS 35,17.0,14.0,Taylor Heinicke pass complete short right to Logan Thomas for 3 yards (tackle by Kyzir White),1.07,0.76,10.0,2022,150
2.0,0:39,3.0,2.0,WAS 38,17.0,14.0,Taylor Heinicke right end for 7 yards (tackle by Marcus Epps),0.76,1.93,10.0,2022,150
2.0,0:28,1.0,10.0,WAS 45,17.0,14.0,Taylor Heinicke spiked the ball,1.93,1.38,10.0,2022,150
2.0,0:25,2.0,10.0,WAS 45,17.0,14.0,Taylor Heinicke pass complete short left to Dyami Brown for 15 yards (tackle by James Bradberry),1.38,2.92,10.0,2022,150
2.0,0:11,1.0,10.0,PHI 40,17.0,14.0,Taylor Heinicke spiked the ball,2.92,2.37,10.0,2022,150
2.0,0:09,2.0,10.0,PHI 40,17.0,14.0,Taylor Heinicke pass incomplete short left intended for Curtis Samuel,2.37,1.68,10.0,2022,150
2.0,0:02,3.0,10.0,PHI 40,20.0,14.0,Joey Slye 58 yard field goal good,1.68,3.0,10.0,2022,150
3.0,15:00,,,WAS 35,20.0,14.0,"Joey Slye kicks off 65 yards, touchback.",0.0,0.61,10.0,2022,150
3.0,15:00,1.0,10.0,PHI 25,20.0,14.0,Miles Sanders right guard for 3 yards (tackle by Jonathan Bostic),0.61,0.47,10.0,2022,150
3.0,14:27,2.0,7.0,PHI 28,20.0,14.0,Jalen Hurts pass complete short right to DeVonta Smith for 4 yards (tackle by Benjamin St-Juste),0.47,0.3,10.0,2022,150
3.0,13:47,3.0,3.0,PHI 32,20.0,14.0,Jalen Hurts pass incomplete short left intended for A.J. Brown (defended by Kendall Fuller),0.3,-1.24,10.0,2022,150
3.0,13:43,4.0,3.0,PHI 32,20.0,14.0,Arryn Siposs punts 48 yards out of bounds,-1.24,-0.28,10.0,2022,150
3.0,13:36,1.0,10.0,WAS 20,20.0,14.0,Brian Robinson left tackle for 6 yards (tackle by T.J. Edwards and Kyzir White),0.28,0.54,10.0,2022,150
3.0,12:59,2.0,4.0,WAS 26,20.0,14.0,Brian Robinson left tackle for 3 yards (tackle by T.J. Edwards),0.54,0.23,10.0,2022,150
3.0,12:19,3.0,1.0,WAS 29,20.0,14.0,Brian Robinson up the middle for 2 yards (tackle by Fletcher Cox),0.23,1.0,10.0,2022,150
3.0,11:39,1.0,10.0,WAS 31,20.0,14.0,"Penalty on Cornelius Lucas: False Start, 5 yards (accepted) (no play)",1.0,0.67,10.0,2022,150
3.0,11:19,1.0,15.0,WAS 26,20.0,14.0,Antonio Gibson up the middle for 3 yards (tackle by Fletcher Cox and Javon Hargrave),0.67,0.19,10.0,2022,150
3.0,10:35,2.0,12.0,WAS 29,20.0,14.0,Taylor Heinicke pass complete short middle to Terry McLaurin for 11 yards (tackle by C.J. Gardner-Johnson),0.19,0.96,10.0,2022,150
3.0,10:11,3.0,1.0,WAS 40,20.0,14.0,Taylor Heinicke up the middle for 2 yards (tackle by Javon Hargrave),0.96,1.73,10.0,2022,150
3.0,9:32,1.0,10.0,WAS 42,20.0,14.0,Taylor Heinicke pass complete deep right to Terry McLaurin for 41 yards (tackle by Darius Slay),1.73,4.44,10.0,2022,150
3.0,8:44,1.0,10.0,PHI 17,20.0,14.0,Brian Robinson up the middle for 2 yards (tackle by Milton Williams and Fletcher Cox),4.44,4.15,10.0,2022,150
3.0,8:02,2.0,8.0,PHI 15,20.0,14.0,Antonio Gibson left end for 7 yards (tackle by C.J. Gardner-Johnson),4.15,4.8,10.0,2022,150
3.0,7:22,3.0,1.0,PHI 8,20.0,14.0,Antonio Gibson up the middle for 2 yards (tackle by Robert Quinn and Javon Hargrave),4.8,5.83,10.0,2022,150
3.0,6:43,1.0,6.0,PHI 6,20.0,14.0,Antonio Gibson for 3 yards (tackle by Brandon Graham and Javon Hargrave),5.83,5.53,10.0,2022,150
3.0,6:02,2.0,3.0,PHI 3,20.0,14.0,Taylor Heinicke pass incomplete short right intended for Logan Thomas,5.53,4.72,10.0,2022,150
3.0,5:57,3.0,3.0,PHI 3,20.0,14.0,Taylor Heinicke sacked by Javon Hargrave for -11 yards,4.72,2.51,10.0,2022,150
3.0,5:17,4.0,14.0,PHI 14,23.0,14.0,Joey Slye 32 yard field goal good,2.51,3.0,10.0,2022,150
3.0,5:13,,,WAS 35,23.0,14.0,"Joey Slye kicks off 65 yards, returned by Britain Covey for 20 yards (tackle by Jeremy Reaves)",0.0,0.28,10.0,2022,150
3.0,5:07,1.0,10.0,PHI 20,23.0,14.0,Miles Sanders left guard for 6 yards (tackle by Jamin Davis),0.28,0.54,10.0,2022,150
3.0,4:36,2.0,4.0,PHI 26,23.0,14.0,Miles Sanders left tackle for 4 yards (tackle by Darrick Forrest),0.54,0.94,10.0,2022,150
3.0,4:03,1.0,10.0,PHI 30,23.0,14.0,Miles Sanders left tackle for 4 yards (tackle by Jamin Davis),0.94,0.93,10.0,2022,150
3.0,3:35,2.0,6.0,PHI 34,23.0,14.0,Jalen Hurts pass incomplete short right,0.93,0.23,10.0,2022,150
3.0,3:26,3.0,6.0,PHI 34,23.0,14.0,Jalen Hurts pass complete short left to Quez Watkins for 16 yards (tackle by Bobby McCain),0.23,2.26,10.0,2022,150
3.0,2:53,1.0,10.0,PHI 50,23.0,14.0,Jalen Hurts pass complete short right to Dallas Goedert for 15 yards (tackle by Bobby McCain),2.26,3.25,10.0,2022,150
3.0,2:25,1.0,10.0,WAS 35,23.0,14.0,Kenneth Gainwell left guard for 7 yards (tackle by Jamin Davis),3.25,3.65,10.0,2022,150
3.0,1:59,2.0,3.0,WAS 28,23.0,14.0,Jalen Hurts left end for 2 yards (tackle by Benjamin St-Juste and Jamin Davis),3.65,3.2,10.0,2022,150
3.0,1:27,3.0,1.0,WAS 26,23.0,14.0,Miles Sanders up the middle for 2 yards (tackle by Kamren Curl),3.2,3.97,10.0,2022,150
3.0,0:47,1.0,10.0,WAS 24,23.0,14.0,Miles Sanders right end for 6 yards (tackle by Kamren Curl),3.97,4.29,10.0,2022,150
3.0,0:12,2.0,4.0,WAS 18,23.0,14.0,Miles Sanders right end for 7 yards (tackle by Benjamin St-Juste),4.29,4.84,10.0,2022,150
4.0,15:00,1.0,10.0,WAS 11,23.0,20.0,"Jalen Hurts pass complete short right to DeVonta Smith for 11 yards, touchdown",4.84,7.0,10.0,2022,150
4.0,14:54,,,WAS 15,23.0,21.0,Jake Elliott kicks extra point good,0.0,0.0,10.0,2022,150
4.0,14:54,,,PHI 35,23.0,21.0,"Jake Elliott kicks off 65 yards, touchback.",0.0,0.61,10.0,2022,150
4.0,14:54,1.0,10.0,WAS 25,23.0,21.0,Brian Robinson up the middle for 5 yards (tackle by Marcus Epps and Javon Hargrave),0.61,0.74,10.0,2022,150
4.0,14:16,2.0,5.0,WAS 30,23.0,21.0,Taylor Heinicke pass complete short middle to Curtis Samuel for 5 yards (tackle by Josiah Scott),0.74,1.27,10.0,2022,150
4.0,14:10,1.0,10.0,WAS 35,23.0,21.0,"Penalty on C.J. Gardner-Johnson: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",1.27,2.26,10.0,2022,150
4.0,13:46,1.0,10.0,WAS 50,23.0,21.0,Brian Robinson left guard for 1 yard (tackle by Javon Hargrave and Milton Williams),2.26,1.85,10.0,2022,150
4.0,13:07,2.0,9.0,PHI 49,23.0,21.0,Curtis Samuel right end for 6 yards (tackle by Haason Reddick),1.85,1.95,10.0,2022,150
4.0,12:33,3.0,3.0,PHI 43,23.0,21.0,Taylor Heinicke pass deep left intended for Terry McLaurin is intercepted by C.J. Gardner-Johnson at PHI-7 and returned for no gain (tackle by Terry McLaurin),1.95,0.38,10.0,2022,150
4.0,12:24,1.0,10.0,PHI 7,23.0,21.0,Miles Sanders right tackle for 3 yards (tackle by Darrick Forrest and Efe Obada),-0.38,-0.56,10.0,2022,150
4.0,11:47,2.0,7.0,PHI 10,23.0,21.0,Jalen Hurts right guard for 10 yards (tackle by Darrick Forrest and Kamren Curl),-0.56,0.28,10.0,2022,150
4.0,11:12,1.0,10.0,PHI 20,23.0,21.0,Miles Sanders left end for 8 yards (tackle by Jonathan Bostic),0.28,0.81,10.0,2022,150
4.0,10:36,2.0,2.0,PHI 28,23.0,21.0,Jalen Hurts scrambles left guard for 1 yard (tackle by Darrick Forrest and Jamin Davis),0.81,0.23,10.0,2022,150
4.0,9:56,3.0,1.0,PHI 29,23.0,21.0,Jalen Hurts up the middle for 2 yards (tackle by James Smith-Williams and Jonathan Bostic),0.23,1.0,10.0,2022,150
4.0,9:14,1.0,10.0,PHI 31,23.0,21.0,"Jalen Hurts pass complete to Dallas Goedert for no gain. Dallas Goedert fumbles (forced by Jamin Davis), recovered by Jamin Davis at PHI-34, touchdown Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned. Jalen Hurts pass complete short right to Dallas Goedert for 2 yards. Dallas Goedert fumbles (forced by John Ridgeway), recovered by Jamin Davis at PHI-34 (tackle by Dallas Goedert)",1.0,-3.31,10.0,2022,150
4.0,9:09,1.0,10.0,PHI 34,23.0,21.0,Brian Robinson left guard for 1 yard (tackle by Fletcher Cox and Milton Williams),3.31,2.91,10.0,2022,150
4.0,8:28,2.0,9.0,PHI 33,23.0,21.0,Taylor Heinicke pass complete short left to Antonio Gibson for -3 yards (tackle by Milton Williams),2.91,1.82,10.0,2022,150
4.0,7:45,3.0,12.0,PHI 36,23.0,21.0,"Taylor Heinicke pass incomplete short left. Penalty on Tyler Larsen: Ineligible Downfield Pass, 5 yards (declined)",1.82,0.88,10.0,2022,150
4.0,7:38,4.0,12.0,PHI 36,26.0,21.0,Joey Slye 55 yard field goal good,0.88,3.0,10.0,2022,150
4.0,7:33,,,WAS 35,26.0,21.0,"Joey Slye kicks off 65 yards, touchback.",0.0,0.61,10.0,2022,150
4.0,7:33,1.0,10.0,PHI 25,26.0,21.0,Miles Sanders right guard for 3 yards (tackle by Daron Payne and James Smith-Williams),0.61,0.47,10.0,2022,150
4.0,6:55,2.0,7.0,PHI 28,26.0,21.0,Jalen Hurts pass complete short middle to Quez Watkins for 9 yards (tackle by Darrick Forrest),0.47,1.4,10.0,2022,150
4.0,6:24,1.0,10.0,PHI 37,26.0,21.0,"Miles Sanders up the middle for no gain. Penalty on Landon Dickerson: Offensive Holding, 10 yards (accepted) (no play)",1.4,0.74,10.0,2022,150
4.0,5:59,1.0,20.0,PHI 27,26.0,21.0,"Jalen Hurts pass complete deep middle to Quez Watkins for 50 yards. Quez Watkins fumbles (forced by Benjamin St-Juste), recovered by Darrick Forrest at WAS-15 and returned for 12 yards (tackle by Quez Watkins)",0.74,-0.74,10.0,2022,150
4.0,5:43,1.0,10.0,WAS 27,26.0,21.0,Antonio Gibson up the middle for 3 yards (tackle by Milton Williams),0.74,0.6,10.0,2022,150
4.0,5:00,2.0,7.0,WAS 30,26.0,21.0,Antonio Gibson up the middle for 3 yards (tackle by Milton Williams and Javon Hargrave),0.6,0.3,10.0,2022,150
4.0,4:18,3.0,4.0,WAS 33,26.0,21.0,"Taylor Heinicke pass complete deep left to Curtis Samuel for no gain. Penalty on Jahan Dotson: Offensive Pass Interference, 10 yards (accepted) (no play)",0.3,-1.02,10.0,2022,150
4.0,4:11,3.0,14.0,WAS 23,26.0,21.0,Taylor Heinicke pass complete short right to Antonio Gibson for 12 yards (tackle by Darius Slay),-1.02,-1.04,10.0,2022,150
4.0,3:36,4.0,2.0,WAS 35,26.0,21.0,"Tress Way punts 50 yards, returned by Britain Covey for 5 yards (tackle by Percy Butler)",-1.04,-0.28,10.0,2022,150
4.0,3:26,1.0,10.0,PHI 20,26.0,21.0,Miles Sanders up the middle for 2 yards (tackle by Jamin Davis and Daron Payne),0.28,0.0,10.0,2022,150
4.0,2:54,2.0,8.0,PHI 22,26.0,21.0,Jalen Hurts pass incomplete short right intended for Miles Sanders,0.0,-0.69,10.0,2022,150
4.0,2:49,3.0,8.0,PHI 22,26.0,21.0,Jalen Hurts sacked by Montez Sweat for -5 yards,-0.69,-2.32,10.0,2022,150
4.0,2:18,4.0,13.0,PHI 17,26.0,21.0,"Penalty on Rick Lovato: Ineligible Downfield Kick, 5 yards (accepted) (no play)",-2.32,-2.49,10.0,2022,150
4.0,2:08,4.0,18.0,PHI 12,26.0,21.0,"Arryn Siposs punts 53 yards, returned by Dax Milne for 12 yards (tackle by Patrick Johnson and Rick Lovato)",-2.49,-2.06,10.0,2022,150
4.0,1:54,1.0,10.0,WAS 47,26.0,21.0,Brian Robinson right end for 1 yard (tackle by Haason Reddick),2.06,1.65,10.0,2022,150
4.0,1:49,,,,,,Timeout #1 by Philadelphia Eagles,,,10.0,2022,150
4.0,1:49,2.0,9.0,WAS 48,26.0,21.0,Brian Robinson up the middle for 2 yards (tackle by T.J. Edwards),1.65,1.22,10.0,2022,150
4.0,1:45,,,,,,Timeout #2 by Philadelphia Eagles,,,10.0,2022,150
4.0,1:45,3.0,7.0,WAS 50,26.0,21.0,Taylor Heinicke sacked by Haason Reddick for -12 yards,1.22,-0.85,10.0,2022,150
4.0,1:45,4.0,19.0,WAS 38,26.0,21.0,"Penalty on Brandon Graham: Unnecessary Roughness / Defense, 15 yards (accepted)",-0.85,2.46,10.0,2022,150
