0,1,week,year,game_id
Won Toss,Colts (deferred),10.0,2022,146
Roof,dome,10.0,2022,146
Surface,grass,10.0,2022,146
Duration,3:02,10.0,2022,146
Attendance,62197,10.0,2022,146
Vegas Line,Las Vegas Raiders -4.0,10.0,2022,146
Over/Under,41.0 (over),10.0,2022,146
