Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Joe Flacco,CLE,2,1,0,2,16.0,2023,230
Dorian Thompson-Robinson,CLE,1,-5,0,-5,16.0,2023,230
Jerome Ford,CLE,15,25,1,10,16.0,2023,230
Pierre Strong,CLE,5,22,0,8,16.0,2023,230
Kareem Hunt,CLE,7,11,1,4,16.0,2023,230
Amari Cooper,CLE,0,0,0,0,16.0,2023,230
David Njoku,CLE,0,0,0,0,16.0,2023,230
Elijah Moore,CLE,0,0,0,0,16.0,2023,230
Jordan Akins,CLE,0,0,0,0,16.0,2023,230
Cedric Tillman,CLE,0,0,0,0,16.0,2023,230
Harrison Bryant,CLE,0,0,0,0,16.0,2023,230
David Bell,CLE,0,0,0,0,16.0,2023,230
Marquise Goodwin,CLE,0,0,0,0,16.0,2023,230
Davis Mills,HOU,2,9,0,9,16.0,2023,230
Case Keenum,HOU,0,0,0,0,16.0,2023,230
Devin Singletary,HOU,9,44,0,17,16.0,2023,230
Robert Woods,HOU,1,7,0,7,16.0,2023,230
Dameon Pierce,HOU,3,6,0,4,16.0,2023,230
Dare Ogunbowale,HOU,1,6,0,6,16.0,2023,230
Dalton Schultz,HOU,0,0,0,0,16.0,2023,230
Noah Brown,HOU,0,0,0,0,16.0,2023,230
Brevin Jordan,HOU,0,0,0,0,16.0,2023,230
Xavier Hutchinson,HOU,0,0,0,0,16.0,2023,230
Nico Collins,HOU,0,0,0,0,16.0,2023,230
Andrew Beck,HOU,0,0,0,0,16.0,2023,230
John Metchie,HOU,0,0,0,0,16.0,2023,230
