#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NOR 25,8,4:36,38,Punt,0,Saints,16.0,2023,225
2,1,2:28,NOR 25,9,3:56,27,Downs,0,Saints,16.0,2023,225
3,2,10:23,NOR 25,4,2:02,4,Punt,0,Saints,16.0,2023,225
4,2,3:53,NOR 37,3,1:25,63,Touchdown,0,Saints,16.0,2023,225
5,2,1:41,NOR 35,5,0:45,23,Downs,0,Saints,16.0,2023,225
6,2,0:21,NOR 25,2,0:21,-1,End of Half,0,Saints,16.0,2023,225
7,3,11:10,NOR 25,6,2:43,21,Interception,0,Saints,16.0,2023,225
8,3,5:42,NOR 25,7,3:03,44,Downs,0,Saints,16.0,2023,225
9,4,12:44,NOR 25,12,6:11,75,Touchdown,0,Saints,16.0,2023,225
10,4,4:33,LAR 35,2,0:40,35,Touchdown,0,Saints,16.0,2023,225
