Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Titans,-3.0,9.37,2.24,7.15,0.0,-13.04,-14.93,4.61,0.0,-0.67,-3.96,3.11,0.81,-0.86,0.23,16.0,2023,233
Seahawks,3.0,13.04,14.93,-4.61,0.0,-9.37,-2.24,-7.15,0.0,0.67,-3.11,3.96,0.86,-0.81,-0.23,16.0,2023,233
