Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,0,Lions,16.0,2023,231
David Montgomery,RB,0,Lions,16.0,2023,231
Jameson Williams,WR,0,Lions,16.0,2023,231
Amon-Ra St. Brown,WR,0,Lions,16.0,2023,231
Josh Reynolds,WR,0,Lions,16.0,2023,231
Donovan Peoples-Jones,WR,0,Lions,16.0,2023,231
Graham Glasgow,OL,0,Lions,16.0,2023,231
Taylor Decker,T,0,Lions,16.0,2023,231
Penei Sewell,T,0,Lions,16.0,2023,231
Jonah Jackson,G,0,Lions,16.0,2023,231
Frank Ragnow,C,0,Lions,16.0,2023,231
Isaiah Buggs,DL,0,Lions,16.0,2023,231
Josh Paschal,DL,0,Lions,16.0,2023,231
Benito Jones,DL,0,Lions,16.0,2023,231
Aidan Hutchinson,DL,0,Lions,16.0,2023,231
Malcolm Rodriguez,LB,0,Lions,16.0,2023,231
Jack Campbell,LB,0,Lions,16.0,2023,231
Alex Anzalone,LB,0,Lions,16.0,2023,231
Khalil Dorsey,CB,0,Lions,16.0,2023,231
Cameron Sutton,CB,0,Lions,16.0,2023,231
Ifeatu Melifonwu,S,0,Lions,16.0,2023,231
Kerby Joseph,S,0,Lions,16.0,2023,231
