0,1,week,year,game_id
Won Toss,Rams (deferred),16.0,2023,225
Roof,dome,16.0,2023,225
Surface,matrixturf,16.0,2023,225
Duration,2:52,16.0,2023,225
Attendance,73228,16.0,2023,225
Vegas Line,Los Angeles Rams -4.0,16.0,2023,225
Over/Under,46.0 (over),16.0,2023,225
