Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jets,2.0,-15.58,-15.37,-1.05,-13.31,3.65,9.54,-6.95,8.47,8.61,-3.28,3.24,6.61,-0.28,2.32,16.0,2023,232
Commanders,-2.0,-3.65,-9.54,6.95,-8.47,15.58,15.37,1.05,13.31,-8.61,-3.24,3.28,0.28,-6.61,-2.32,16.0,2023,232
