Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jake Browning,CIN,28,42,335,13,28.9,256,6.1,141,5.0,3.4,194,6.9,0,0.0%,6,14.6%,3,13,3,6,12,26.7%,0,,16.0,2023,226
Mason Rudolph,PIT,17,27,290,7,25.0,249,9.2,111,6.5,4.1,179,10.5,0,0.0%,5,20.0%,1,12,1,2,4,13.8%,1,7.0,16.0,2023,226
