Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Kyler Murray,ARI,24,38,230,10,25.0,221,5.8,51,2.1,1.3,179,7.5,1,2.7%,5,13.5%,2,5,4,3,9,21.4%,2,7.0,16.0,2023,235
Justin Fields,CHI,15,27,170,8,28.6,284,10.5,135,9.0,5.0,35,2.3,1,4.0%,3,12.0%,1,8,7,1,9,27.3%,5,9.6,16.0,2023,235
