Player,Pos,home_team,team,week,year,game_id
Brock Purdy,QB,1,49ers,16.0,2023,240
Christian McCaffrey,RB,1,49ers,16.0,2023,240
Kyle Juszczyk,FB,1,49ers,16.0,2023,240
Brandon Aiyuk,WR,1,49ers,16.0,2023,240
Deebo Samuel,WR,1,49ers,16.0,2023,240
George Kittle,TE,1,49ers,16.0,2023,240
Aaron Banks,OL,1,49ers,16.0,2023,240
Jake Brendel,OL,1,49ers,16.0,2023,240
Jon Feliciano,OL,1,49ers,16.0,2023,240
Colton McKivitz,OL,1,49ers,16.0,2023,240
Trent Williams,T,1,49ers,16.0,2023,240
Javon Hargrave,DL,1,49ers,16.0,2023,240
Clelin Ferrell,DL,1,49ers,16.0,2023,240
Nick Bosa,DL,1,49ers,16.0,2023,240
Javon Kinlaw,DT,1,49ers,16.0,2023,240
Dre Greenlaw,LB,1,49ers,16.0,2023,240
Fred Warner,LB,1,49ers,16.0,2023,240
Ambry Thomas,CB,1,49ers,16.0,2023,240
Charvarius Ward,CB,1,49ers,16.0,2023,240
Deommodore Lenoir,DB,1,49ers,16.0,2023,240
Tashaun Gipson,S,1,49ers,16.0,2023,240
Ji'Ayir Brown,S,1,49ers,16.0,2023,240
