Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Tommy DeVito,NYG,1,5,0,5,16.0,2023,239
Tyrod Taylor,NYG,2,21,0,15,16.0,2023,239
Saquon Barkley,NYG,23,80,1,12,16.0,2023,239
Darius Slayton,NYG,0,0,0,0,16.0,2023,239
Daniel Bellinger,NYG,0,0,0,0,16.0,2023,239
Darren Waller,NYG,0,0,0,0,16.0,2023,239
Wan'Dale Robinson,NYG,0,0,0,0,16.0,2023,239
Matt Breida,NYG,0,0,0,0,16.0,2023,239
Jalen Hurts,PHI,8,34,1,16,16.0,2023,239
D'Andre Swift,PHI,20,92,1,17,16.0,2023,239
Kenneth Gainwell,PHI,6,41,0,22,16.0,2023,239
Boston Scott,PHI,1,3,0,3,16.0,2023,239
A.J. Brown,PHI,0,0,0,0,16.0,2023,239
DeVonta Smith,PHI,0,0,0,0,16.0,2023,239
Dallas Goedert,PHI,0,0,0,0,16.0,2023,239
Grant Calcaterra,PHI,0,0,0,0,16.0,2023,239
Britain Covey,PHI,0,0,0,0,16.0,2023,239
Julio Jones,PHI,0,0,0,0,16.0,2023,239
Olamide Zaccheaus,PHI,0,0,0,0,16.0,2023,239
