0,1,week,year,game_id
Won Toss,Bears,16.0,2023,235
Roof,outdoors,16.0,2023,235
Surface,grass,16.0,2023,235
Duration,2:59,16.0,2023,235
Attendance,59978,16.0,2023,235
Weather,"52 degrees, relative humidity 78%, wind 4 mph",16.0,2023,235
Vegas Line,Chicago Bears -4.0,16.0,2023,235
Over/Under,43.0 (push),16.0,2023,235
