Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jakobi Meyers,LVR,5,3,42,0,2.0,16,5.3,26,8.7,13.2,0,,0,0.0,0,87.1,16.0,2023,238
Austin Hooper,LVR,3,2,13,0,,7,3.5,6,3.0,3.3,0,,1,33.3,0,75.7,16.0,2023,238
Davante Adams,LVR,6,1,4,0,1.0,4,4.0,0,0.0,13.7,0,,2,33.3,0,39.6,16.0,2023,238
Tre Tucker,LVR,1,1,-4,0,0.0,-4,-4.0,0,0.0,-4.0,0,,0,0.0,0,79.2,16.0,2023,238
Cole Fotheringham,LVR,1,1,6,0,,1,1.0,5,5.0,1.0,0,,0,0.0,0,91.7,16.0,2023,238
Ameer Abdullah,LVR,1,1,1,0,0.0,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2,16.0,2023,238
Hunter Renfrow,LVR,1,0,0,0,,0,,0,,5.0,0,,1,100.0,0,39.6,16.0,2023,238
Zamir White,LVR,1,0,0,0,0.0,0,,0,,-8.0,0,,0,0.0,0,39.6,16.0,2023,238
Rashee Rice,KAN,12,6,57,0,2.0,19,3.2,38,6.3,7.3,0,,0,0.0,0,63.5,16.0,2023,238
Travis Kelce,KAN,7,5,44,0,1.0,-13,-2.6,57,11.4,-1.4,0,,2,28.6,0,87.8,16.0,2023,238
Isiah Pacheco,KAN,4,4,0,0,0.0,-13,-3.3,13,3.3,-3.3,0,,0,0.0,0,79.2,16.0,2023,238
Justin Watson,KAN,6,4,38,1,4.0,31,7.8,7,1.8,9.8,0,,0,0.0,1,84.0,16.0,2023,238
Clyde Edwards-Helaire,KAN,3,3,42,0,1.0,-8,-2.7,50,16.7,-2.7,2,1.5,0,0.0,0,118.7,16.0,2023,238
Richie James,KAN,3,3,54,0,2.0,22,7.3,32,10.7,7.3,0,,0,0.0,0,118.7,16.0,2023,238
Noah Gray,KAN,3,1,5,0,1.0,5,5.0,0,0.0,6.3,0,,0,0.0,0,42.4,16.0,2023,238
Blake Bell,KAN,1,1,4,0,,-2,-2.0,6,6.0,-2.0,0,,0,0.0,0,83.3,16.0,2023,238
Justyn Ross,KAN,1,1,2,0,,-1,-1.0,3,3.0,-1.0,0,,0,0.0,0,79.2,16.0,2023,238
Marquez Valdes-Scantling,KAN,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6,16.0,2023,238
