Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Steve Avila,G,70,100%,0,0%,7,29%,1,Rams,16.0,2023,225
Kevin Dotson,G,70,100%,0,0%,7,29%,1,Rams,16.0,2023,225
Alaric Jackson,T,70,100%,0,0%,7,29%,1,Rams,16.0,2023,225
Rob Havenstein,T,70,100%,0,0%,7,29%,1,Rams,16.0,2023,225
Cooper Kupp,WR,70,100%,0,0%,2,8%,1,Rams,16.0,2023,225
Coleman Shelton,C,70,100%,0,0%,0,0%,1,Rams,16.0,2023,225
Matthew Stafford,QB,70,100%,0,0%,0,0%,1,Rams,16.0,2023,225
Puka Nacua,WR,69,99%,0,0%,2,8%,1,Rams,16.0,2023,225
Demarcus Robinson,WR,65,93%,0,0%,0,0%,1,Rams,16.0,2023,225
Kyren Williams,RB,55,79%,0,0%,2,8%,1,Rams,16.0,2023,225
Tyler Higbee,TE,52,74%,0,0%,2,8%,1,Rams,16.0,2023,225
Davis Allen,TE,17,24%,0,0%,4,17%,1,Rams,16.0,2023,225
Ronnie Rivers,RB,15,21%,0,0%,3,13%,1,Rams,16.0,2023,225
Tutu Atwell,WR,4,6%,0,0%,0,0%,1,Rams,16.0,2023,225
Brycen Hopkins,TE,2,3%,0,0%,1,4%,1,Rams,16.0,2023,225
Ben Skowronek,WR,1,1%,0,0%,16,67%,1,Rams,16.0,2023,225
Jordan Fuller,FS,0,0%,60,100%,9,38%,1,Rams,16.0,2023,225
John Johnson,SS,0,0%,60,100%,3,13%,1,Rams,16.0,2023,225
Ernest Jones,LB,0,0%,60,100%,1,4%,1,Rams,16.0,2023,225
Ahkello Witherspoon,CB,0,0%,60,100%,0,0%,1,Rams,16.0,2023,225
Aaron Donald,DT,0,0%,53,88%,0,0%,1,Rams,16.0,2023,225
Michael Hoecht,LB,0,0%,51,85%,12,50%,1,Rams,16.0,2023,225
Cobie Durant,CB,0,0%,50,83%,3,13%,1,Rams,16.0,2023,225
Byron Young,LB,0,0%,49,82%,0,0%,1,Rams,16.0,2023,225
Quentin Lake,FS,0,0%,45,75%,2,8%,1,Rams,16.0,2023,225
Kobie Turner,NT,0,0%,36,60%,3,13%,1,Rams,16.0,2023,225
Jonah Williams,DE,0,0%,21,35%,10,42%,1,Rams,16.0,2023,225
Christian Rozeboom,LB,0,0%,20,33%,16,67%,1,Rams,16.0,2023,225
Bobby Brown,NT,0,0%,19,32%,3,13%,1,Rams,16.0,2023,225
Troy Reeder,LB,0,0%,15,25%,14,58%,1,Rams,16.0,2023,225
Russ Yeast,SS,0,0%,14,23%,9,38%,1,Rams,16.0,2023,225
Nick Hampton,LB,0,0%,12,20%,8,33%,1,Rams,16.0,2023,225
Larrell Murchison,DT,0,0%,12,20%,1,4%,1,Rams,16.0,2023,225
Derion Kendrick,CB,0,0%,10,17%,6,25%,1,Rams,16.0,2023,225
Keir Thomas,LB,0,0%,8,13%,0,0%,1,Rams,16.0,2023,225
Earnest Brown IV,DE,0,0%,5,8%,0,0%,1,Rams,16.0,2023,225
Jake Hummel,LB,0,0%,0,0%,16,67%,1,Rams,16.0,2023,225
Ethan Evans,P,0,0%,0,0%,16,67%,1,Rams,16.0,2023,225
Shaun Jolly,CB,0,0%,0,0%,13,54%,1,Rams,16.0,2023,225
Royce Freeman,RB,0,0%,0,0%,13,54%,1,Rams,16.0,2023,225
Jason Taylor,FS,0,0%,0,0%,10,42%,1,Rams,16.0,2023,225
Carson Tinker,LS,0,0%,0,0%,9,38%,1,Rams,16.0,2023,225
Joseph Noteboom,T,0,0%,0,0%,7,29%,1,Rams,16.0,2023,225
Lucas Havrisik,K,0,0%,0,0%,7,29%,1,Rams,16.0,2023,225
Tremayne Anchrum,G,0,0%,0,0%,7,29%,1,Rams,16.0,2023,225
Austin Trammell,WR,0,0%,0,0%,6,25%,1,Rams,16.0,2023,225
