Player,Pos,home_team,team,week,year,game_id
Dak Prescott,QB,0,Cowboys,16.0,2023,236
Tony Pollard,RB,0,Cowboys,16.0,2023,236
Brandin Cooks,WR,0,Cowboys,16.0,2023,236
CeeDee Lamb,WR,0,Cowboys,16.0,2023,236
Michael Gallup,WR,0,Cowboys,16.0,2023,236
Jake Ferguson,TE,0,Cowboys,16.0,2023,236
Tyler Smith,OL,0,Cowboys,16.0,2023,236
Terence Steele,T,0,Cowboys,16.0,2023,236
Chuma Edoga,G,0,Cowboys,16.0,2023,236
Zack Martin,G,0,Cowboys,16.0,2023,236
Tyler Biadasz,C,0,Cowboys,16.0,2023,236
DeMarcus Lawrence,DE,0,Cowboys,16.0,2023,236
Mazi Smith,DT,0,Cowboys,16.0,2023,236
Osa Odighizuwa,DT,0,Cowboys,16.0,2023,236
Damone Clark,LB,0,Cowboys,16.0,2023,236
Micah Parsons,LB,0,Cowboys,16.0,2023,236
DaRon Bland,CB,0,Cowboys,16.0,2023,236
Jourdan Lewis,CB,0,Cowboys,16.0,2023,236
Stephon Gilmore,CB,0,Cowboys,16.0,2023,236
Jayron Kearse,S,0,Cowboys,16.0,2023,236
Malik Hooker,S,0,Cowboys,16.0,2023,236
Donovan Wilson,S,0,Cowboys,16.0,2023,236
