Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Kyler Murray,ARI,0,0,0,0,0,16.0,2023,235
James Conner,ARI,5,5,67,1,20,16.0,2023,235
Emari Demercado,ARI,8,7,40,0,22,16.0,2023,235
Rondale Moore,ARI,3,2,30,0,22,16.0,2023,235
Greg Dortch,ARI,5,2,45,1,38,16.0,2023,235
Trey McBride,ARI,8,6,31,0,10,16.0,2023,235
Elijah Higgins,ARI,3,2,17,0,12,16.0,2023,235
Michael Wilson,ARI,4,0,0,0,0,16.0,2023,235
Michael Carter,ARI,1,0,0,0,0,16.0,2023,235
Justin Fields,CHI,0,0,0,0,0,16.0,2023,235
Khalil Herbert,CHI,2,1,9,0,9,16.0,2023,235
Roschon Johnson,CHI,3,3,16,0,10,16.0,2023,235
Velus Jones Jr.,CHI,1,0,0,0,0,16.0,2023,235
Cole Kmet,CHI,5,4,107,0,53,16.0,2023,235
D.J. Moore,CHI,6,3,18,0,7,16.0,2023,235
Robert Tonyan,CHI,1,1,14,0,14,16.0,2023,235
Darnell Mooney,CHI,4,2,5,0,6,16.0,2023,235
Marcedes Lewis,CHI,1,1,1,1,1,16.0,2023,235
