#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CAR 15,6,3:32,18,Punt,1,Panthers,16.0,2023,229
2,1,7:30,CAR 31,6,2:06,35,Field Goal,1,Panthers,16.0,2023,229
3,2,14:57,CAR 23,8,4:28,77,Touchdown,1,Panthers,16.0,2023,229
4,2,7:51,CAR 25,6,3:39,35,Downs,1,Panthers,16.0,2023,229
5,2,0:49,CAR 23,3,0:31,9,Punt,1,Panthers,16.0,2023,229
6,3,13:31,CAR 28,14,8:20,72,Touchdown,1,Panthers,16.0,2023,229
7,4,14:57,CAR 21,4,2:20,17,Punt,1,Panthers,16.0,2023,229
8,4,11:38,CAR 40,9,4:24,60,Touchdown,1,Panthers,16.0,2023,229
9,4,5:47,CAR 30,5,1:42,70,Touchdown,1,Panthers,16.0,2023,229
10,4,0:19,CAR 25,3,0:19,44,End of Game,1,Panthers,16.0,2023,229
